codigoCliente,sumValTot,Frecuencia,edad,estadoCivil,nivelEducacion,sexo,tipoVivienda,nivelIngresos,Uafe
452685,4899.51,28,29.6849315068493,S,P o S,F,NP,1263.5,
452692,1318.47,21,42.1452054794521,V,P o S,F,NP,0,
452701,2014.44,15,31.3013698630137,S,P o S,M,NP,1276.27,
452708,3213.96,15,33.241095890411,D,P o S,M,NP,1280.56,
452711,2681.47,28,30.8986301369863,S,P o S,M,NP,1210.65,
452712,26003.84,8,48.9068493150685,S,Sup,M,P,4160.6,
452716,10339.72,12,30.7150684931507,S,P o S,M,NP,1332.56,
452735,2875.96,27,34.572602739726,S,Sup,M,NP,1280.56,
452745,22.86,4,32.1287671232877,S,P o S,M,NP,0,
452748,10724.04,32,30.3260273972603,S,P o S,M,NP,1234.42,
452752,4924.14,8,30.9315068493151,S,Sup,M,NP,0,
452759,1877.35,15,39.3287671232877,S,P o S,M,NP,732.64,
452762,2526.8,23,31.0767123287671,S,P o S,M,NP,1280.56,
452769,2592.4,14,30.8821917808219,S,Sup,M,NP,1220.56,
452778,1628.52,8,32.5315068493151,C,Sup,M,P,2060,
452792,1494.7,9,41.813698630137,C,Sup,M,P,2173.63,
452795,2143.08,16,32.9534246575343,C,P o S,M,NP,1133,
452805,1984.41,18,33.2876712328767,S,P o S,M,NP,900,
452806,2076.85,32,32.186301369863,C,P o S,M,NP,0,
452808,2451.52,17,32.4219178082192,S,P o S,F,NP,1210.29,
452811,4143.38,24,31.4575342465753,S,P o S,F,NP,967.9,
452813,2856.32,14,31.4876712328767,C,Sup,M,NP,1280.56,
452823,4617.48,16,29.8054794520548,S,P o S,M,NP,1082.27,
452824,2842.83,31,32.4356164383562,S,P o S,M,NP,1257,
452834,2594.16,28,32.0219178082192,S,P o S,M,NP,1234,
452844,1449.2,13,30.8356164383562,S,P o S,M,NP,0,
452848,2704.49,19,34.0027397260274,S,P o S,M,NP,1257.49,
452851,4651.85,50,32.8657534246575,S,P o S,M,NP,1230,
452854,0.01,1,35.2356164383562,S,P o S,M,NP,0,
452856,1761.51,11,33.7643835616438,C,P o S,M,NP,873.53,
452859,2382.87,32,32.1369863013699,S,P o S,M,NP,1280.56,
452861,3953.96,23,29.8657534246575,S,P o S,M,NP,1210.29,
452883,2478.72,12,29.8164383561644,S,P o S,F,P,1234.42,
452886,856.99,9,34.4986301369863,S,P o S,M,NP,627.34,
452888,5609.26,33,29.7616438356164,S,P o S,M,NP,1257.49,
452890,0.01,1,33.2191780821918,S,P o S,M,NP,0,
452896,2866.45,27,34.0547945205479,S,P o S,M,P,1280.56,
452909,3287.03,35,33.2164383561644,S,P o S,M,NP,1134.72,
452913,2223.56,40,32.0465753424658,S,P o S,M,NP,1210,
452916,6972.87,25,33.172602739726,S,P o S,M,NP,874.53,
452918,1965.89,37,30.8328767123288,C,P o S,M,P,860.69,
452924,1850.37,24,36.5452054794521,S,P o S,M,NP,860.69,
452943,3493.16,29,33.6520547945205,C,P o S,M,NP,1257.49,
452952,1541.4,18,30.3041095890411,S,P o S,M,NP,1234.42,
452971,2911.61,13,31.0219178082192,S,P o S,F,NP,177,
452974,2753.64,17,36.613698630137,S,P o S,M,NP,1310,
452979,16050.52,19,35.5232876712329,C,P o S,M,NP,944.52,
452987,1589.05,10,32.4657534246575,S,P o S,M,NP,809,
452999,0.01,1,30.8301369863014,S,Sup,M,NP,0,
453010,21.56,2,32.8767123287671,S,P o S,M,NP,0,
453024,2283.43,16,35.827397260274,C,P o S,M,NP,830,
453028,1298.35,11,29.5150684931507,S,P o S,M,NP,646.59,
453042,2706.69,14,30.1972602739726,S,P o S,M,P,1280.56,
453055,3089.65,27,33.5452054794521,S,P o S,M,NP,0,
453061,2816.03,32,29.9232876712329,S,P o S,M,NP,1257.49,
453067,2201.82,47,31.0931506849315,S,P o S,M,NP,177.6,
453074,4925.1,24,31.3260273972603,S,Sup,M,NP,1280.56,
453075,2778.83,33,29.6821917808219,C,P o S,M,NP,1280.56,
453083,1344.71,15,33.8219178082192,C,Sup,M,NP,1200,
453092,2316.03,17,31.1643835616438,C,Sup,M,NP,1276.27,
453101,2309.79,36,34.5342465753425,S,P o S,M,NP,860.69,
453109,1330.71,20,36.7616438356164,C,P o S,M,NP,849.15,
453111,2075.4,11,30.9452054794521,C,P o S,M,P,860.69,
453114,1152.4,18,32.4794520547945,S,P o S,M,NP,497,
453117,4407.07,84,31.441095890411,S,P o S,M,NP,1276.27,
453122,0.03,1,29.9479452054795,S,P o S,M,NP,0,
453140,1701.23,9,30.9479452054795,S,P o S,M,NP,874,
453145,2285.39,12,36.9397260273973,S,P o S,M,NP,1234.42,
453148,1642.71,10,29.6767123287671,S,P o S,M,NP,0,
453151,19.72,2,31.1342465753425,S,P o S,M,NP,0,
453163,1730.42,14,30.1150684931507,S,P o S,M,P,833.64,
453170,2630.27,37,31.8739726027397,S,P o S,M,NP,1280.56,
453176,2142.17,10,30.1945205479452,S,P o S,M,NP,0,
453182,2028.94,15,36.0438356164384,S,P o S,M,NP,864,
453184,25.08,3,29.8109589041096,S,P o S,M,NP,0,
453185,1232.84,11,29.5698630136986,S,P o S,M,NP,651.25,
453198,2290.11,10,36.372602739726,S,P o S,M,P,874.53,
453199,903.63,7,29.9890410958904,S,P o S,M,P,849,
453200,1259.73,23,35.3890410958904,S,P o S,M,NP,611.53,
453203,2245.42,15,33.2493150684932,S,P o S,M,NP,860.69,
453205,19.75,2,34.5808219178082,S,P o S,M,NP,0,
453207,6228.92,25,32.7095890410959,S,P o S,M,NP,857.69,
453209,1964.33,15,29.8712328767123,C,P o S,M,NP,873.53,
453211,1688.22,19,30.0027397260274,S,P o S,M,NP,2422.77,
453213,0.01,1,32.2465753424658,S,P o S,M,NP,0,
453219,2657.42,24,31.1205479452055,S,P o S,F,NP,1200,
453220,2505.75,40,32.413698630137,S,P o S,M,NP,0,
453228,3220.67,33,32.0931506849315,S,P o S,M,P,1275.27,
453234,2332.35,14,32.0465753424658,C,P o S,M,NP,860.69,
453236,2305.36,12,30.0986301369863,S,P o S,M,NP,0,
453245,1661.96,39,32.3424657534247,S,P o S,F,NP,860.69,
453249,2399.34,36,32.8191780821918,S,P o S,M,NP,670,
453250,1762.28,10,34.386301369863,C,P o S,M,NP,850,
453261,1684.87,13,30.0301369863014,S,P o S,M,P,718,
453273,5.54,3,32.9150684931507,C,P o S,M,NP,699.37,
453275,0.02,1,33.5315068493151,S,P o S,M,NP,0,
453290,1698.02,12,32.5315068493151,S,P o S,M,NP,865.3,
453298,1683.34,19,32.5315068493151,S,P o S,M,NP,849.15,
453308,2023.19,24,33.427397260274,S,P o S,M,NP,849.15,
453312,5760.35,21,29.8712328767123,S,P o S,M,NP,725.46,
453313,0.01,1,32.2958904109589,S,P o S,M,NP,0,
453315,50.65,3,31.7013698630137,S,P o S,M,NP,885,
453316,1713.75,15,30.8191780821918,C,P o S,M,NP,860.69,
453330,1566.68,6,30.5917808219178,S,P o S,M,NP,427,
453331,9787.7,52,31.1643835616438,S,P o S,M,NP,874.53,
453334,2413.52,14,33.1534246575342,S,P o S,M,NP,0,
453335,1394.46,7,34.4876712328767,S,P o S,M,NP,860.69,
453337,1743.48,7,37.6328767123288,S,P o S,M,NP,817.16,
453351,2168.79,7,32.8821917808219,S,P o S,M,P,812.92,
453353,8243.13,52,32.372602739726,S,P o S,M,NP,849.15,
453355,2055.46,31,34.0328767123288,C,P o S,M,NP,689.34,
453369,1131.53,12,29.9616438356164,S,P o S,M,NP,817.16,
453370,5284.44,7,32.0520547945206,S,P o S,M,NP,705.59,
453392,48.39,3,33.5178082191781,C,P o S,M,NP,870.53,
453396,2198.21,24,33.9424657534247,S,P o S,M,NP,860.69,
453397,1830.7,16,31.4575342465753,S,P o S,M,NP,0,
453401,1444.88,12,34.7506849315069,U,P o S,M,NP,860.69,
453411,1722.89,10,29.9095890410959,S,P o S,M,NP,860.69,
453418,1700.23,10,30.6602739726027,S,P o S,M,NP,0,
453426,2024.99,22,35.8493150684932,S,P o S,M,NP,874.53,
453435,1949.34,10,37.6465753424658,U,P o S,M,NP,849.15,
453440,3900.72,18,32.2958904109589,S,P o S,M,NP,860.69,
453442,1918.2,17,37.1671232876712,S,P o S,M,NP,727.84,
453447,0.02,1,33.1068493150685,C,P o S,M,NP,799.95,
453448,866.44,26,35.1287671232877,S,P o S,M,NP,0,
453457,0.02,1,29.6958904109589,S,P o S,M,NP,0,
453469,1444.29,11,32.1315068493151,S,P o S,M,NP,873,
453471,19.71,2,30.6958904109589,S,P o S,M,NP,0,
453478,1579.89,10,37.3315068493151,C,P o S,M,NP,817.16,
453484,1669.26,8,32.3753424657534,S,P o S,M,NP,874.53,
453491,19.71,2,33.9534246575343,S,P o S,M,NP,0,
453500,3863.8,46,36.2465753424658,S,P o S,M,NP,702,
453515,1190.94,13,33.2739726027397,C,P o S,M,P,874.53,
453536,65.98,5,39.5041095890411,C,P o S,M,NP,0,
453553,2666.75,43,36.427397260274,C,P o S,M,NP,860.69,
453556,12229.82,7,36.5178082191781,S,P o S,M,NP,849.15,
453569,3508.02,17,33.4767123287671,C,P o S,M,NP,669.08,
453570,1756.97,24,32.0931506849315,S,P o S,M,NP,760.49,
453578,4164.61,25,29.9123287671233,S,P o S,M,NP,2060.69,
453584,7528.55,11,36.3616438356164,S,P o S,M,NP,860.69,
453597,0.02,1,36.7534246575343,S,P o S,M,NP,814,
453601,11371.43,20,32.5095890410959,S,P o S,M,NP,874.53,
453602,1573.44,25,31.4575342465753,S,P o S,M,NP,860.69,
453608,0.66,3,34.4849315068493,S,P o S,M,NP,790,
453609,5255.32,34,36.4219178082192,C,P o S,M,NP,873.53,
453622,1761.2,26,36.0109589041096,C,P o S,M,NP,0,
453623,1893.73,14,31.8465753424658,U,P o S,M,NP,1723.68,
453624,1355.13,18,32.4438356164384,S,P o S,M,NP,1020.15,
453627,1403.61,11,34.2054794520548,S,P o S,M,NP,709.99,
453642,2098.75,12,33.0821917808219,S,P o S,M,NP,0,
453656,6532.72,25,31.8876712328767,C,P o S,M,NP,727.6,
453657,19.71,2,33.1041095890411,S,P o S,M,NP,0,
453664,1738.14,38,30.4109589041096,S,P o S,M,NP,817.16,
453676,2051.74,9,33.6547945205479,S,P o S,M,NP,850,
453685,1633.28,14,34.2191780821918,S,P o S,M,NP,718.25,
453693,81.28,5,37.3643835616438,S,P o S,M,NP,0,
453699,19.71,2,33.0054794520548,S,P o S,M,NP,817.16,
453703,1878.17,10,36.4246575342466,S,P o S,M,NP,1493.14,
453717,1056.21,7,29.627397260274,U,P o S,M,NP,849.15,
453746,1439.39,7,35.2493150684932,C,P o S,M,P,1475.58,
453756,2034.73,29,29.9232876712329,S,P o S,M,NP,849.15,
453763,7211.45,24,33.2219178082192,S,P o S,M,NP,860.69,
453776,19.71,2,31.9287671232877,S,P o S,M,NP,860.69,
453777,1706.7,12,30.5890410958904,C,P o S,M,NP,849,
453782,1679.28,17,33.8958904109589,S,P o S,M,NP,1050,
453784,26390.41,49,31.358904109589,C,P o S,M,NP,873,
453789,2046.19,14,32.227397260274,S,P o S,M,NP,849.15,
453790,2703.32,32,33.0328767123288,S,P o S,M,NP,833.77,
453791,1685.93,14,32.3972602739726,S,P o S,M,NP,849,
453795,182.36,6,32.8054794520548,S,P o S,M,NP,703,
453806,47.13,6,32.572602739726,C,P o S,M,NP,849.15,
453811,2173.86,16,36.5945205479452,S,P o S,M,NP,860,
453814,1690.58,13,32.6876712328767,C,P o S,M,NP,860.69,
453841,0.02,1,30.5205479452055,S,P o S,M,NP,874.53,
453851,0.02,1,37.4164383561644,S,P o S,M,NP,0,
453852,1402.67,11,35.0602739726027,S,P o S,M,NP,843.15,
453860,1158.15,12,31.7917808219178,S,P o S,M,P,874.53,
453867,3.2,1,33.0547945205479,S,P o S,M,NP,0,
453870,1626.34,15,31.0821917808219,C,P o S,M,NP,761.23,
453883,19.71,2,35.5808219178082,S,P o S,M,NP,1060,
453890,19.71,2,32.986301369863,U,P o S,M,NP,500,
453898,1534.57,20,33.3452054794521,S,Sup,M,NP,713,
453900,2679.01,23,29.8219178082192,S,P o S,M,P,849.15,
453906,2468.41,32,34.4657534246575,S,Sup,F,NP,720.35,
453907,1890.49,16,30.7013698630137,C,P o S,F,NP,860.69,
453911,1846.85,21,34.2191780821918,C,P o S,F,NP,810.69,
453916,3036.98,51,32.8191780821918,C,Sup,F,P,1686.17,
453920,19.71,2,32.3452054794521,D,P o S,F,NP,682.59,
453922,1985.35,18,30.3205479452055,S,P o S,F,P,849,
453925,2016.81,24,33.6684931506849,S,P o S,F,NP,874.53,
453929,7076.27,33,30.427397260274,S,P o S,F,NP,175,
453930,1982.38,28,33.4684931506849,S,P o S,F,NP,175,
453931,1797.78,9,34.9479452054795,S,P o S,F,NP,707.63,
453942,6966.86,25,30.0684931506849,C,P o S,F,NP,707.63,
453944,2074.4,28,32.6465753424658,S,P o S,F,NP,722.3,
453945,3689.18,21,33.9095890410959,S,P o S,M,NP,849.15,
453946,180.35,5,32.2328767123288,S,P o S,F,NP,683,
453947,1857.09,23,30.0794520547945,S,P o S,F,NP,800,
453948,2623.73,35,33.0931506849315,S,P o S,F,NP,827.32,
453953,1761.39,30,30.1150684931507,S,P o S,F,NP,1019.91,
453954,1742.38,24,32.0712328767123,C,P o S,F,NP,810.69,
453961,0.01,1,31.5671232876712,S,P o S,F,NP,175,
453968,159.03,4,33.2191780821918,S,P o S,F,NP,860.69,
453971,1639.89,11,30.7917808219178,S,Sup,F,NP,874.53,
453976,1945.77,39,35.9671232876712,S,P o S,F,P,1764.69,
453977,1808.23,14,37.5780821917808,S,P o S,F,NP,874.53,
453981,2198.32,40,30.0027397260274,S,P o S,F,NP,860.69,
454001,2234.66,18,30.9972602739726,S,P o S,F,NP,819.16,
454006,1776.49,21,35.4164383561644,S,P o S,M,P,860.69,
454007,3986.08,34,33.958904109589,S,P o S,F,NP,830,
454018,1479.84,24,36.5890410958904,C,P o S,M,NP,634,
454021,3088.56,29,34.5205479452055,S,P o S,M,NP,1649.15,
454023,1890.76,44,29.9534246575342,S,P o S,M,P,1068,
454027,1690.07,17,33.0027397260274,S,P o S,F,NP,804.16,
454028,3999.52,32,35.3315068493151,S,P o S,M,NP,1850,
454029,1881.49,29,30.1671232876712,S,P o S,F,NP,860.69,
454030,1738.69,15,33.027397260274,S,P o S,M,NP,0,
454034,1975.91,22,30.1068493150685,S,P o S,F,NP,860.69,
454041,19.71,2,30.3643835616438,S,Sup,F,NP,1060,
454062,6177.61,25,34.2684931506849,S,P o S,F,NP,195,
454074,1132.02,16,33.213698630137,S,P o S,F,NP,195,
454077,0.03,1,29.8438356164384,S,P o S,F,NP,195,
454080,1769.06,29,36.0054794520548,S,P o S,F,NP,849.15,
454087,1725.92,15,31.4493150684932,S,P o S,M,P,874.53,
454089,1221.41,14,32.7397260273973,S,P o S,M,NP,0,
454093,1455.86,14,34.3643835616438,S,P o S,M,P,860.69,
454099,2700.32,15,29.7123287671233,S,P o S,M,NP,849,
454106,5267.31,31,34.9972602739726,S,P o S,M,NP,807.63,
454110,1461.04,17,33.9232876712329,S,P o S,M,NP,0,
454112,3061.21,33,35.4219178082192,S,P o S,M,NP,860.69,
454118,2127.63,37,33.0246575342466,U,P o S,M,NP,874.53,
454120,1348.51,10,35.5753424657534,C,P o S,M,NP,849.15,
454122,1880.9,22,29.6164383561644,S,P o S,M,NP,849.15,
454125,1186.61,20,31.5972602739726,S,P o S,M,NP,515.13,
454135,1346,14,36.1178082191781,C,P o S,M,NP,819,
454137,71.68,3,35.4246575342466,S,P o S,M,NP,0,
454142,327.58,12,35.1123287671233,C,P o S,M,P,860.69,
454150,1595.07,9,36.3260273972603,S,P o S,M,NP,874.53,
454152,2720.27,24,34.3698630136986,S,P o S,M,NP,849,
454157,2021.8,21,37.8,U,P o S,M,NP,868.53,
454161,1332.11,16,32.6630136986301,S,P o S,M,NP,639,
454163,1670.78,12,30.1643835616438,C,P o S,M,NP,874.53,
454178,1427.38,12,34.3698630136986,S,P o S,M,NP,833,
454189,2097.46,15,36.0904109589041,S,P o S,M,NP,860.69,
454193,1895.1,18,30.227397260274,S,P o S,M,NP,849.15,
454194,1701.61,7,32.7123287671233,S,Sup,M,NP,827.32,
454195,5049.37,7,35.0054794520548,S,Sup,M,NP,888.41,
454201,543.88,7,31.4739726027397,S,P o S,M,NP,874.53,
454203,19.71,2,33.2191780821918,S,P o S,M,NP,175,
454212,1722.27,16,29.6328767123288,S,P o S,M,NP,860.69,
454222,2156.28,24,32.6547945205479,S,P o S,F,NP,874,
454223,1758.44,22,30.1123287671233,S,P o S,F,NP,833.77,
454232,2225.64,19,33.7095890410959,C,P o S,M,NP,841.32,
454248,1661.52,19,31.7698630136986,S,P o S,M,NP,175,
454252,7601.51,31,31.9561643835616,S,P o S,M,NP,833,
454258,1892.67,16,35.7890410958904,S,P o S,M,NP,1777.83,
454260,1357,10,36.3068493150685,S,Sup,M,NP,837,
454263,1580.08,9,31.5287671232877,S,P o S,M,NP,869.92,
454265,2271.48,22,36.2876712328767,U,P o S,M,NP,800,
454268,6573.29,26,34.8164383561644,S,P o S,M,NP,849,
454272,283.71,5,32.1369863013699,S,P o S,M,NP,865.3,
454290,2651.76,25,29.6794520547945,S,P o S,M,NP,712,
454302,2332.07,29,33.2383561643836,S,P o S,F,P,849.15,
454311,1407.12,13,34.5671232876712,S,P o S,F,NP,738.9,
454317,1254.25,8,35.7835616438356,C,Sup,F,NP,657.22,
454328,2892.08,46,31.7808219178082,S,Sup,M,NP,1206.94,
454334,0.02,1,32.8794520547945,S,P o S,F,NP,0,
454344,1743.14,30,30.2876712328767,S,P o S,F,P,860.69,
454347,2560.49,12,32.6520547945206,C,Sup,F,NP,1666,
454354,2058.49,18,32.2027397260274,S,P o S,M,NP,1200,
454356,9432.7,40,32.7397260273973,S,P o S,F,NP,1089.39,
454362,2596.85,14,35.3835616438356,C,Sup,F,NP,860.69,
454368,1360.41,6,36.7397260273973,S,P o S,F,NP,874,
454377,3842.96,16,37.8027397260274,S,P o S,F,NP,869,
454386,8075.23,36,33.5095890410959,S,P o S,F,NP,860.69,
454413,1577.07,17,29.813698630137,S,P o S,F,NP,833,
454418,1827.13,21,33.2027397260274,C,P o S,M,NP,702,
454424,2168.25,13,35.9095890410959,C,P o S,M,NP,874.53,
454426,1485.52,15,37.5917808219178,S,P o S,M,NP,890.19,
454433,1515.22,26,29.786301369863,S,P o S,M,NP,888.56,
454436,1901.67,14,29.7342465753425,S,P o S,M,NP,827.32,
454443,2049.83,15,31.1917808219178,C,Sup,F,NP,1726,
454450,1609.08,8,31.9616438356164,S,P o S,F,NP,833,
454452,2330.46,15,30.2219178082192,C,P o S,F,NP,860.69,
454453,1636.43,25,31.9041095890411,C,P o S,F,NP,2060.69,
454458,830.69,12,33.8630136986301,S,P o S,F,NP,732.27,
454461,1368.19,9,32.1123287671233,C,P o S,F,NP,175,
454477,1821.42,11,30.627397260274,S,P o S,M,NP,860.69,
454480,12366.3,23,33.172602739726,S,P o S,M,NP,175,
454483,1833.96,21,31.3369863013699,S,P o S,M,NP,860,
454490,2097.46,29,33.5452054794521,S,Sup,M,NP,1699.15,
454496,551.84,11,37.0767123287671,C,P o S,M,NP,2410,
454499,1738.94,15,30.8438356164384,S,P o S,M,NP,874.53,
454511,2838.38,7,37.5917808219178,S,P o S,M,P,1398.28,
454531,13325.64,9,45.1479452054795,C,P o S,F,NP,1554.37,
454535,2787.9,17,34.6712328767123,C,Sup,M,NP,1184.4,
454542,4992.67,24,33.4465753424658,S,P o S,M,NP,1280,
454543,1930.75,9,34.4931506849315,C,Sup,M,NP,940.77,
454547,0.02,1,34.2821917808219,S,P o S,M,P,1200,
454552,3032.62,23,35.2575342465753,S,P o S,M,P,1250,
454558,3475.81,33,32.5095890410959,S,P o S,M,P,1304.4,
454560,5879.83,28,32.9369863013699,S,P o S,M,NP,1304.4,
454561,3913.8,31,33.3945205479452,S,P o S,M,NP,1304.4,
454569,0.02,1,33.5643835616438,S,P o S,M,NP,0,
454574,3491.79,19,33.4684931506849,S,P o S,M,NP,1076.45,
454576,545.1,15,32.7150684931507,C,P o S,M,NP,2180,
454580,0.03,1,33.3753424657534,S,P o S,M,NP,0,
454583,2380.9,30,33.1205479452055,S,P o S,M,NP,1100,
454594,4094.97,33,33.9424657534247,C,Sup,M,NP,1277.8,
454614,1.99,5,35.1315068493151,S,P o S,F,NP,0,
454615,1726.31,12,34.7643835616438,S,P o S,F,NP,872.53,
454640,2014.12,20,38.9479452054795,C,P o S,M,NP,646.91,
454654,0.02,1,34.5178082191781,S,P o S,M,NP,180,
454666,2271.42,16,34.7095890410959,C,Sup,M,NP,3600,
454668,2769.62,18,34.5123287671233,C,P o S,M,P,1430.36,
454671,2507.36,23,35.7013698630137,C,P o S,M,NP,1424.37,
454690,10694.59,19,36.8767123287671,S,P o S,M,P,1412.94,
454779,4955.08,17,41.5205479452055,C,P o S,M,NP,4000,
454787,656.37,6,61.1753424657534,V,P o S,F,P,411.4,
454789,1561.6,14,34.2547945205479,S,P o S,M,NP,1786.85,
454857,1893.43,6,41.0739726027397,C,P o S,F,P,600,
454858,2418.76,40,40.0602739726027,C,P o S,M,NP,969.12,
454861,2116.57,14,35.7342465753425,S,P o S,M,NP,937,
454890,1761.49,15,38.1945205479452,S,P o S,M,NP,919,
454922,1161.23,10,38.9917808219178,C,P o S,M,P,799,
454940,196.37,4,36.7479452054795,C,P o S,M,NP,969.12,
454975,19.71,2,40.1205479452055,S,Sup,M,NP,1110,
454982,4656.58,30,35.5287671232877,S,P o S,M,NP,1160,
454996,104.68,5,41.1287671232877,C,P o S,M,P,1487.45,
454997,4089.46,53,38.5095890410959,S,P o S,M,NP,954.51,
455004,542.64,9,65.7205479452055,V,Sup,F,P,2781,
455017,876.79,12,36.1534246575343,C,P o S,M,NP,317.28,
455043,2144.04,17,37.0630136986301,C,P o S,M,P,1335.12,
455045,1558.36,8,35.1972602739726,C,P o S,F,P,2040,
455055,1339.39,15,38.8054794520548,C,P o S,M,NP,765,
455066,1519.47,16,42.6,U,P o S,M,NP,0,
455071,722.75,4,74.1342465753425,D,P o S,F,NP,669.32,
455075,6106.99,14,75.1452054794521,S,P o S,M,NP,602.34,
455076,1158.03,7,35.3671232876712,C,P o S,M,NP,920.67,
455084,1766.52,19,38.1342465753425,S,P o S,M,NP,937.59,
455086,7859.34,21,36.5835616438356,S,P o S,M,NP,937.59,
455100,19101.43,12,36.1315068493151,U,P o S,M,NP,713.93,
455108,3404.3,17,40.1369863013699,C,P o S,M,NP,562,
455112,1696.87,11,37.8082191780822,C,P o S,M,NP,854.12,
455138,2218.84,17,37.0520547945206,C,P o S,M,NP,937.59,
455153,1430.25,7,37.5780821917808,C,P o S,M,P,727.48,
455171,10002.8,2,80.241095890411,C,P o S,M,P,618,
455174,3050.19,27,33.641095890411,S,Sup,F,NP,1153.78,
455184,1530.64,14,42.6383561643836,S,P o S,F,NP,1400,
455204,0.02,1,44.9890410958904,C,P o S,F,NP,0,
455208,5943.92,3,63.3534246575343,S,P o S,F,NP,1000,
455210,2162.85,19,35.6027397260274,C,P o S,F,NP,762,
455219,3224.01,20,45.586301369863,S,Sup,M,NP,1000,
455225,3042.17,33,38.1972602739726,C,P o S,M,NP,954,
455238,619.98,10,81.6958904109589,V,P o S,F,P,461.95,
455247,165.23,5,42.4383561643836,S,P o S,M,NP,969.12,
455272,2616.74,13,40.5342465753425,S,P o S,F,NP,920.67,
455275,39.81,2,37.7616438356164,S,P o S,M,NP,740,
455288,1500.74,24,36.4821917808219,U,P o S,M,NP,800,
455290,1559.37,17,37.9698630136986,S,P o S,M,NP,877.14,
455305,4773.42,46,42.3123287671233,S,P o S,M,P,969.12,
455322,1414,18,90.2821917808219,S,P o S,M,NP,679.74,
455327,0.02,1,31.6493150684932,C,P o S,F,P,1000,
455348,1633.67,7,72.9013698630137,C,P o S,M,P,730,
455360,1751.98,15,35.0547945205479,C,P o S,M,NP,937.59,
455376,19.71,2,39.7095890410959,U,P o S,M,NP,719.38,
455377,974.02,8,40.3369863013699,S,P o S,F,P,610,
455409,2016.81,15,39.2027397260274,S,P o S,M,NP,969.12,
455450,214.6,13,38.1808219178082,C,P o S,M,NP,500,
455463,1005.75,26,36.9808219178082,S,P o S,M,NP,960,
455467,0.04,2,36.827397260274,C,P o S,F,P,1067,
455469,1843.67,33,36.3698630136986,C,P o S,M,NP,904.52,
455488,40.77,3,38.3835616438356,U,P o S,M,NP,1140,
455489,0.02,1,108.857534246575,V,P o S,M,NP,0,
455502,19.71,2,43.0602739726027,S,P o S,F,NP,937,
455504,19.71,2,37,S,P o S,M,NP,700,
455530,1280.2,11,41.0164383561644,C,P o S,M,NP,2753.7,
455537,19.71,2,39.7917808219178,U,P o S,M,NP,937.59,
455554,1819.64,12,35.7123287671233,C,P o S,M,NP,937.59,
455562,3119.9,15,45.2684931506849,C,P o S,F,NP,4000,
455588,40,2,36.8657534246575,U,P o S,M,NP,900,
455592,19.71,2,34.8575342465753,C,P o S,M,NP,1680,
455593,7017.29,34,43.186301369863,U,P o S,M,NP,812,
455601,1901.48,15,34.0821917808219,C,P o S,M,P,601.32,
455609,0.02,1,43.7205479452055,C,P o S,M,NP,1050,
455613,0.02,1,35.9369863013699,S,P o S,M,NP,1000,
455628,1520.27,11,40.1561643835616,S,P o S,M,NP,837,
455633,19.71,2,34.5616438356164,S,P o S,M,NP,810,
455638,2623.3,21,34.5808219178082,S,P o S,M,NP,1160.05,
455642,1061.28,6,37.4383561643836,S,P o S,M,NP,480,
455683,5021.37,16,43.4904109589041,S,Sup,F,P,1500,
455691,22150.59,10,42.6958904109589,S,P o S,M,NP,937,
455720,1474.36,17,37.2465753424658,S,P o S,F,NP,920,
455731,0.03,1,99.6794520547945,C,P o S,M,P,763,
455745,1756.44,19,39.1452054794521,C,P o S,M,NP,485.22,
455780,25.31,2,63.8383561643836,C,P o S,F,P,2120,
455788,2954.94,31,56.7068493150685,S,P o S,F,NP,439.28,
455789,0.02,1,40.1835616438356,S,P o S,M,P,750,
455790,1800.23,46,38.6794520547945,S,P o S,M,NP,937.59,
455811,0.03,1,56.3260273972603,C,P o S,F,NP,1500,
455813,16975.06,23,34.5506849315069,U,Sup,F,P,1247,
455817,0.04,2,36.5397260273973,S,P o S,M,NP,598,
455829,19.71,2,36.7506849315068,C,P o S,M,NP,1666,
455835,19.71,2,37.6767123287671,S,P o S,M,NP,834,
455875,0.31,1,57.6082191780822,C,Sup,F,P,2500,
455886,1132.38,11,39.1506849315069,C,P o S,M,NP,780,
455887,2745.12,35,36.9424657534247,S,P o S,M,NP,986.03,
455890,130.69,5,35.2219178082192,S,P o S,M,NP,900,
455909,2.57,23,37.6575342465753,C,P o S,M,NP,1200,
455920,2917.19,56,39.7232876712329,C,P o S,M,NP,1100,
455947,1048.19,3,38.9671232876712,S,P o S,M,NP,954,
455966,1751.57,17,36.3835616438356,C,P o S,M,NP,1579.72,
455971,1577.01,6,87.6164383561644,C,P o S,M,P,544,
455999,19.71,2,34.372602739726,S,P o S,M,NP,810,
456016,1751.8,40,35.6,S,P o S,M,NP,920,
456031,1766.17,13,35.0054794520548,S,P o S,M,P,949.23,
456039,1178.8,18,50.8767123287671,S,P o S,F,NP,1784.52,
456081,1062.87,17,35.8054794520548,S,P o S,M,P,783.87,
456087,2807.18,29,43.5561643835616,C,P o S,M,NP,490.12,
456109,23.2,5,30.6821917808219,S,P o S,M,NP,150,
456121,2252.21,31,31.0328767123288,S,P o S,M,NP,849.15,
456123,2083.04,18,31.5150684931507,S,P o S,M,NP,975.44,
456125,1878.51,16,33.8712328767123,C,P o S,M,NP,859.69,
