"nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil"
133015,0,3,13,71,1,0,6,491,495380,4514.46533203125,809.137512207031,5323.60302734375,0,0,1.98496234416962,1,0.519999980926514,11,9.5,16,8,2.5,48
133025,0,3,13,52,1,0,7,69,45673,2366.78295898438,246.457321166992,2613.23999023438,0,0,1.98496234416962,1,0.519999980926514,11,9.5,16,8,2.5,48
133034,0,3,13,36,1,0,5,1,2700,3025.81811523438,368.328582763672,3394.14697265625,0,0,2.09774446487427,1,0.519999980926514,11,9.5,16,8,2.5,48
133054,0,3,13,38,1,0,6,34,49900,3971.45825195312,1833.48132324219,5804.939453125,0,0,2.09774446487427,1,0.519999980926514,11,9.5,16,8,2.5,48
133062,0,3,13,59,1,3,7,1,209185,6154.62646484375,2843.435546875,8998.0615234375,1,0,0.332194119691849,1,0.519999980926514,11,9.5,16,8,2.5,48
133072,0,3,13,37,1,1,10,39,101714,3609.59106445312,980.578674316406,4590.17041015625,1,0,0.332194119691849,1,0.519999980926514,11,9.5,16,8,2.5,48
133112,0,3,13,38,1,0,6,1,1425,2016.056640625,163.185989379883,2179.24243164062,1,0,0.332194119691849,1,0.519999980926514,11,9.5,16,8,2.5,48
133122,0,3,13,34,1,0,5,1,2680,2370.744140625,496.248382568359,2866.99243164062,1,1,0.332194119691849,1,0.519999980926514,11,9.5,16,8,2.5,48
141012,0,1,14,53,1,0,7,4,5220,2370.744140625,131.862167358398,2502.6064453125,1,1,0.281250029802322,1,0.119999997317791,10,10,15,9,2.5,56
141014,0,1,14,23,1,0,3,3,3138,3468.88842773438,448.102508544922,3916.99096679688,0,0,1.77083337306976,1,0.119999997317791,10,10,15,9,2.5,56
141015,0,1,14,63,1,7,6,135,209789,3305.69750976562,489.830535888672,3795.5283203125,0,0,3.29166674613953,1,0.119999997317791,10,10,15,9,2.5,56
141035,0,1,14,58,1,3,7,152,179631,3470.95166015625,1283.15588378906,4754.10791015625,0,0,3.29166674613953,1,0.119999997317791,10,10,15,9,2.5,56
141042,0,1,14,28,1,5,5,4,15620,3143.66186523438,359.718536376953,3503.38037109375,0,1,0.281250029802322,1,0.119999997317791,10,10,15,9,2.5,56
141044,0,1,14,35,1,4,4,19,6155,2616.830078125,163.904602050781,2780.73486328125,0,0,1.77083337306976,1,0.119999997317791,10,10,15,9,2.5,56
141054,0,1,14,30,1,10,4,3,6030,2205.24243164062,515.180480957031,2720.4228515625,0,0,1.77083337306976,1,0.119999997317791,10,10,15,9,2.5,56
141072,0,1,14,35,1,3,4,13,10250,2556.1748046875,549.209838867188,3105.38452148438,1,1,0.281250029802322,1,0.119999997317791,10,10,15,9,2.5,56
141074,0,1,14,32,1,0,5,2,5580,2824.79028320312,359.108795166016,3183.89916992188,0,0,1.77083337306976,1,0.119999997317791,10,10,15,9,2.5,56
141102,0,1,14,35,1,7,4,1,3655,2586.50244140625,316.160003662109,2902.662109375,1,0,0.281250029802322,1,0.119999997317791,10,10,15,9,2.5,56
141122,0,1,14,29,1,0,4,25,52639,2255.06640625,332.577270507812,2587.6435546875,1,0,0.281250029802322,1,0.119999997317791,10,10,15,9,2.5,56
141162,0,1,14,50,1,0,4,1,4610,2876.44653320312,302.399261474609,3178.845703125,0,1,0.281250029802322,1,0.119999997317791,10,10,15,9,2.5,56
142012,0,2,14,27,1,0,5,4,23500,3320.427734375,543.428588867188,3863.85595703125,1,0,0.194999992847443,1,0.0500000007450581,10.5,10,16,9,2,52
142022,0,2,14,50,1,0,7,7,43560,3631.87280273438,642.30078125,4274.17431640625,1,0,0.194999992847443,1,0.0500000007450581,10.5,10,16,9,2,52
142034,0,2,14,45,1,0,4,16,40830,3175.72265625,228.178558349609,3403.9013671875,0,0,2.72250008583069,1,0.0500000007450581,10.5,10,16,9,2,52
142035,0,2,14,55,1,0,5,177.25,217050,4117.607421875,863.504211425781,4981.1123046875,0,0,2.38499975204468,1,0.0500000007450581,10.5,10,16,9,2,52
142052,0,2,14,37,1,2,5,1,47100,3341.22387695312,525.953308105469,3867.17724609375,1,0,0.194999992847443,1,0.0500000007450581,10.5,10,16,9,2,52
142064,0,2,14,46,1,9,4,10,77700,3130.23120117188,820.033630371094,3950.2646484375,0,0,2.72250008583069,1,0.0500000007450581,10.5,10,16,9,2,52
142082,0,2,14,50,1,0,6,10,52210,3204.60571289062,361.829986572266,3566.43530273438,1,0,0.194999992847443,1,0.0500000007450581,10.5,10,16,9,2,52
142102,0,2,14,28,1,10,4,5,57805,3084.740234375,695.242309570312,3779.982421875,1,1,0.194999992847443,1,0.0500000007450581,10.5,10,16,9,2,52
142132,0,2,14,52,1,0,6,26,80050,3477.21337890625,683.831115722656,4161.04443359375,1,0,0.194999992847443,1,0.0500000007450581,10.5,10,16,9,2,52
143012,0,3,14,40,1,4,9,26,19715,2043.01428222656,124.616928100586,2167.63110351562,1,0,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143014,0,3,14,36,1,0,6,49,29900,2297.30786132812,372.662841796875,2669.970703125,0,0,1.68979597091675,1,0.100000001490116,10,10,15,9,2.5,52
143022,0,3,14,34,1,11,8,133,197575,2834.53833007812,585.071411132812,3419.60986328125,1,0,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143024,0,3,14,45,1,4,6,41.25,31351,2221.12817382812,228.565383911133,2449.69360351562,0,0,1.68979597091675,1,0.100000001490116,10,10,15,9,2.5,52
143032,0,3,14,53,1,0,6,5,22850,2485.1220703125,366.789520263672,2851.91186523438,1,0,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143052,0,3,14,28,1,9,4,462,411290,5508.7744140625,1391.66174316406,6900.43603515625,1,0,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143054,0,3,14,37,1,10,5,6,89000,4839.06884765625,4495.86474609375,9334.9345703125,0,0,1.68979597091675,1,0.100000001490116,10,10,15,9,2.5,52
143073,0,3,14,38,1,9,7,130,94100,2888.98950195312,457.683685302734,3346.67309570312,0,1,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143082,0,3,14,40,1,8,5,1,198000,4213.7890625,1283.49096679688,5497.2802734375,1,0,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143103,0,3,14,40,1,9,8,16.25,23050,2714.31103515625,363.813171386719,3078.1240234375,0,1,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143152,0,3,14,57,1,0,6,79,139750,3015.42016601562,622.770080566406,3638.19091796875,1,0,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
143172,0,3,14,45,1,0,6,10,12760,2634.15991210938,538.299743652344,3172.4599609375,1,1,0.310084044933319,1,0.100000001490116,10,10,15,9,2.5,52
151014,0,1,15,36,0,0,3,5,13900,3327.35961914062,510.88916015625,3838.2490234375,0,0,1.44761908054352,1,0.800000011920929,8,9,8,8,2,55
151015,0,1,15,50,1,0,8,328,253700,3561.3154296875,499.119812011719,4060.43505859375,0,0,3.17460298538208,1,0.800000011920929,8,9,8,8,2,55
151025,0,1,15,55,1,0,8,171,202235,2825.54321289062,441.231658935547,3266.77465820312,0,0,3.17460298538208,1,0.800000011920929,8,9,8,8,2,55
151032,0,1,15,27,1,2,3,10,31100,4921.7197265625,1272.62890625,6194.34912109375,0,1,0.269841253757477,1,0.800000011920929,8,9,8,8,2,55
151044,0,1,15,45,1,1,6,39,83300,4220.36474609375,1723.20190429688,5943.56689453125,0,0,1.44761908054352,1,0.800000011920929,8,9,8,8,2,55
151072,0,1,15,50,1,0,4,216,134435,3557.6015625,537.762145996094,4095.3642578125,0,1,0.269841253757477,1,0.800000011920929,8,9,8,8,2,55
151102,0,1,15,28,1,2,7,240,232400,3423.54150390625,1769.82116699219,5193.3623046875,0,1,0.269841253757477,1,0.800000011920929,8,9,8,8,2,55
151122,0,1,15,50,1,3,5,120,128215,3926.97802734375,1556.62561035156,5483.60302734375,0,1,0.269841253757477,1,0.800000011920929,8,9,8,8,2,55
152012,0,2,15,65,1,2,10,318,162670,2868.11499023438,616.313598632812,3484.42895507812,0,1,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
152024,0,2,15,34,1,0,6,2,20365,2397.31665039062,368.482269287109,2765.798828125,0,0,1.18226599693298,1,0.0199999995529652,8,9,10,8,2.5,52
152025,0,2,15,37,1,0,7,710,155200,3402.98193359375,948.228759765625,4351.21044921875,0,0,1.34646952152252,1,0.0199999995529652,8,9,10,8,2.5,52
152032,0,2,15,39,1,2,8,16,72000,2613.49755859375,2673.8173828125,5287.314453125,1,1,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
152044,0,2,15,52,1,2,3,14,37330,3136.73022460938,536.861572265625,3673.591796875,0,0,1.18226599693298,1,0.0199999995529652,8,9,10,8,2.5,52
152062,0,2,15,55,1,0,3,1,75,3995.2314453125,624.540771484375,4619.77197265625,1,0,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
152072,0,2,15,32,1,0,7,1,7600,2619.30541992188,274.823822021484,2894.12939453125,1,0,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
152082,0,2,15,38,0,0,2,1,3130,5519.6044921875,474.8125,5994.4169921875,0,1,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
152102,0,2,15,35,1,0,8,2,16110,2694.814453125,435.921569824219,3130.73583984375,1,1,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
152112,0,2,15,50,1,0,6,240,94870,3419.78637695312,1919.07897949219,5338.86572265625,0,1,0.837438344955444,1,0.0199999995529652,8,9,10,8,2.5,52
153012,0,3,15,50,1,10,4,97,84900,3450.83642578125,1897.54504394531,5348.380859375,0,1,0.574712634086609,1,0.800000011920929,7,9,8,8,2,55
153015,0,3,15,40,1,0,7,138,127400,2901.537109375,361.708801269531,3263.24658203125,0,0,1.51067316532135,1,0.800000011920929,7,9,8,8,2,55
153022,0,3,15,25,1,0,6,33,58385,3317.611328125,1464.98779296875,4782.59912109375,1,0,0.574712634086609,1,0.800000011920929,7,9,8,8,2,55
153024,0,3,15,26,1,5,3,30,15525,3523.76684570312,1693.43908691406,5217.2060546875,0,0,1.71428573131561,1,0.800000011920929,7,9,8,8,2,55
153025,0,3,15,34,1,10,3,216,315500,3546.87329101562,790.269287109375,4337.14306640625,0,0,1.51067316532135,1,0.800000011920929,7,9,8,8,2,55
153062,0,3,15,37,1,0,5,5,32675,2582.16967773438,481.379241943359,3063.54907226562,0,1,0.574712634086609,1,0.800000011920929,7,9,8,8,2,55
153082,0,3,15,30,1,0,5,5,16150,3081.27392578125,659.039123535156,3740.31298828125,0,1,0.574712634086609,1,0.800000011920929,7,9,8,8,2,55
153092,0,3,15,28,1,0,4,2,6950,3102.0703125,479.621643066406,3581.69189453125,1,0,0.574712634086609,1,0.800000011920929,7,9,8,8,2,55
153112,0,3,15,63,1,5,3,10,33750,3271.037109375,531.252563476562,3802.28955078125,1,0,0.574712634086609,1,0.800000011920929,7,9,8,8,2,55
161014,0,1,16,42,1,0,6,4,12100,1955.40148925781,178.717407226562,2134.11889648438,0,0,0.949999988079071,1,0.75,10,9,12,9,2,60
161022,0,1,16,27,1,0,3,2,16900,2784.35327148438,274.914764404297,3059.26831054688,1,0,0.958333253860474,1,0.75,10,9,12,9,2,60
161034,0,1,16,65,1,0,4,6,8400,1819.64990234375,122.416610717773,1942.06652832031,0,0,0.949999988079071,1,0.75,10,9,12,9,2,60
161042,0,1,16,38,1,0,5,7,15550,1670.61206054688,145.857894897461,1816.46997070312,0,1,0.958333253860474,1,0.75,10,9,12,9,2,60
161052,0,1,16,65,1,5,5,170,285700,3828.6923828125,1489.97778320312,5318.67041015625,1,1,0.958333253860474,1,0.75,10,9,12,9,2,60
161054,0,1,16,40,1,0,8,14,31000,2103.4287109375,191.715896606445,2295.14453125,0,0,0.949999988079071,1,0.75,10,9,12,9,2,60
161072,0,1,16,58,1,0,7,10,37000,2663.86889648438,196.934677124023,2860.80395507812,1,1,0.958333253860474,1,0.75,10,9,12,9,2,60
161092,0,1,16,55,1,0,1,1,250,3333.13696289062,436.353668212891,3769.49047851562,1,0,0.958333253860474,1,0.75,10,9,12,9,2,60
161102,0,1,16,51,1,0,6,7,11500,1900.52331542969,272.935028076172,2173.45825195312,0,1,0.958333253860474,1,0.75,10,9,12,9,2,60
161122,0,1,16,28,1,0,4,5,18500,3143.22900390625,463.0576171875,3606.28662109375,0,1,0.958333253860474,1,0.75,10,9,12,9,2,60
162012,0,2,16,38,1,5,7,9,14800,2213.28857421875,103.394668579102,2316.68334960938,1,0,0.293501019477844,1,0.550000011920929,10,9,11,9,2,60
162025,0,2,16,36,1,10,5,145,176000,3420.94213867188,1064.08569335938,4485.02734375,0,0,2.01257848739624,1,0.550000011920929,10,9,11,9,2,60
162032,0,2,16,30,1,5,3,1,8700,2674.5966796875,416.839324951172,3091.43579101562,1,0,0.293501019477844,1,0.550000011920929,10,9,11,9,2,60
162035,0,2,16,38,1,10,3,107,115600,5840.20947265625,6045.91943359375,11886.1279296875,0,0,2.01257848739624,1,0.550000011920929,10,9,11,9,2,60
162052,0,2,16,21,1,0,4,174,247301,4154.86767578125,1179.58325195312,5334.451171875,1,0,0.293501019477844,1,0.550000011920929,10,9,11,9,2,60
162102,0,2,16,23,1,8,2,2,20700,4284.84228515625,792.481811523438,5077.32373046875,1,0,0.293501019477844,1,0.550000011920929,10,9,11,9,2,60
162122,0,2,16,60,1,5,2,10,1,4158.11669921875,382.940612792969,4541.0576171875,1,0,0.293501019477844,1,0.550000011920929,10,9,11,9,2,60
163014,0,3,16,24,1,7,2,3,7400,2270.22998046875,378.5,2648.72998046875,0,0,1.80530977249146,1,0.5,10,9,11,9,2,60
163015,0,3,16,42,1,0,6,342,344250,3460.0712890625,10827.376953125,14287.44921875,0,0,1.23893797397614,1,0.5,10,9,11,9,2,60
163022,0,3,16,38,1,0,4,1,5230,3717.28491210938,470.30029296875,4187.5849609375,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163024,0,3,16,50,1,5,2,1,2320,1754.66247558594,189.430236816406,1944.0927734375,0,0,1.80530977249146,1,0.5,10,9,11,9,2,60
163032,0,3,16,42,1,0,7,13,23800,2230.61865234375,301.014099121094,2531.63256835938,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163034,0,3,16,50,1,0,2,1,6900,2131.59033203125,500.834655761719,2632.42504882812,0,0,1.80530977249146,1,0.5,10,9,11,9,2,60
163042,0,3,16,32,1,0,5,69,16000,2668.20141601562,1035.71984863281,3703.92114257812,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163044,0,3,16,36,1,0,5,16,21280,2003.34802246094,193.796661376953,2197.14477539062,0,0,1.80530977249146,1,0.5,10,9,11,9,2,60
163054,0,3,16,32,1,7,4,1,14100,2387.20751953125,3596.08349609375,5983.29150390625,0,0,1.80530977249146,1,0.5,10,9,11,9,2,60
163072,0,3,16,38,1,0,5,61,71750,2620.2958984375,645.02197265625,3265.31811523438,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163082,0,3,16,38,1,0,6,9,9000,2225.171875,221.485443115234,2446.65747070312,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163092,0,3,16,60,1,0,6,1,4600,1822.53857421875,164.585403442383,1987.1240234375,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163102,0,3,16,42,1,0,4,7,12700,2673.15258789062,590.924560546875,3264.0771484375,0,1,0.604719758033752,1,0.5,10,9,11,9,2,60
163122,0,3,16,32,1,0,4,1,8800,2703.48022460938,447.077911376953,3150.55810546875,1,0,0.604719758033752,1,0.5,10,9,11,9,2,60
171013,0,1,17,69,1,4,7,31,70100,3545.49243164062,795.359313964844,4340.85205078125,0,1,0.504065036773682,1,0,9,10,20,9,2.5,56
171024,0,1,17,45,1,0,7,9,7550,1601.787109375,209.26057434082,1811.04772949219,0,0,1.13170731067657,1,0,9,10,20,9,2.5,56
171034,0,1,17,30,1,3,6,158,171200,3622.4794921875,290.979919433594,3913.45874023438,0,0,1.13170731067657,1,0,9,10,20,9,2.5,56
171035,0,1,17,45,1,0,5,185,12030,3368.95190429688,616.206726074219,3985.15869140625,0,0,2.76422739028931,1,0,9,10,20,9,2.5,56
171043,0,1,17,52,1,0,3,37,59325,2671.70825195312,360.450439453125,3032.15893554688,0,1,0.504065036773682,1,0,9,10,20,9,2.5,56
171044,0,1,17,36,1,8,8,65,126700,3099.05615234375,735.961120605469,3835.017578125,0,0,1.13170731067657,1,0,9,10,20,9,2.5,56
171053,0,1,17,46,1,5,5,90,75250,4871.462890625,1115.72570800781,5987.1884765625,1,0,0.504065036773682,1,0,9,10,20,9,2.5,56
171054,0,1,17,32,1,5,7,54,46300,3879.75390625,264.729064941406,4144.48291015625,0,0,1.13170731067657,1,0,9,10,20,9,2.5,56
171073,0,1,17,45,1,0,7,25,30920,2866.87744140625,506.310821533203,3373.18798828125,1,0,0.504065036773682,1,0,9,10,20,9,2.5,56
171093,0,1,17,65,1,0,8,20,33160,3230.16137695312,264.037994384766,3494.19921875,0,1,0.504065036773682,1,0,9,10,20,9,2.5,56
171113,0,1,17,32,1,2,4,40,62310,4001.06396484375,608.861694335938,4609.92529296875,1,0,0.504065036773682,1,0,9,10,20,9,2.5,56
171123,0,1,17,55,1,2,9,35,27500,2039.60754394531,220.328842163086,2259.93627929688,1,0,0.504065036773682,1,0,9,10,20,9,2.5,56
172014,0,2,17,36,1,10,5,130,158500,5162.30126953125,4877.87353515625,10040.1748046875,0,0,2.32781457901001,1,0,9.5,10,20,9,2.75,56
172015,0,2,17,38,1,8,4,190,169150,4118.04150390625,495.904754638672,4613.94580078125,0,0,2.13907289505005,1,0,9.5,10,20,9,2.75,56
172033,0,2,17,42,1,3,5,60,52100,3342.95703125,441.706726074219,3784.66357421875,1,0,0.272626936435699,1,0,9.5,10,20,9,2.75,56
172034,0,2,17,40,1,0,6,44,30000,3051.52416992188,256.859436035156,3308.38403320312,0,0,2.32781457901001,1,0,9.5,10,20,9,2.75,56
172053,0,2,17,75,1,0,5,70,77830,3228.57885742188,469.2744140625,3697.853515625,0,1,0.272626936435699,1,0,9.5,10,20,9,2.75,56
172073,0,2,17,23,1,4,3,37,49800,5323.1982421875,898.781005859375,6221.97900390625,1,0,0.272626936435699,1,0,9.5,10,20,9,2.75,56
172103,0,2,17,31,1,4,4,55,41050,4863.23193359375,442.962097167969,5306.19384765625,1,1,0.272626936435699,1,0,9.5,10,20,9,2.75,56
172113,0,2,17,56,1,3,7,26,23600,4135.6806640625,627.746765136719,4763.42724609375,0,1,0.272626936435699,1,0,9.5,10,20,9,2.75,56
173013,0,3,17,38,1,0,7,15,11500,2576.1044921875,487.251708984375,3063.35595703125,0,1,0.904761970043182,1,0,9,10,1,9,2.5,56
173023,0,3,17,36,1,0,11,146,103570,3604.63989257812,540.320739746094,4144.96044921875,0,1,0.904761970043182,1,0,9,10,1,9,2.5,56
173033,0,3,17,48,1,2,3,31,26250,3766.38671875,788.554931640625,4554.94189453125,0,1,0.904761970043182,1,0,9,10,1,9,2.5,56
173053,0,3,17,65,0,5,6,110,73900,3201.0986328125,421.100250244141,3622.19848632812,0,1,0.904761970043182,1,0,9,10,1,9,2.5,56
173054,0,3,17,42,1,0,12,199,148350,3017.04443359375,370.620849609375,3387.6650390625,0,0,0.610714316368103,1,0,9,10,1,9,2.5,56
173093,0,3,17,35,1,3,5,275,145650,2833.45532226562,625.237670898438,3458.69287109375,0,1,0.904761970043182,1,0,9,10,1,9,2.5,56
173123,0,3,17,40,1,5,7,15,15360,2360.59375,327.141662597656,2687.73510742188,0,1,0.904761970043182,1,0,9,10,1,9,2.5,56
181013,0,1,18,38,1,7,8,29,14161,2361.0244140625,401.986907958984,2763.01123046875,0,1,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
181014,0,1,18,45,0,0,5,1,8712,2594.30078125,529.816711425781,3124.11767578125,0,0,1.44954133033752,1,0.100000001490116,10,8,10,8,2,56
181023,0,1,18,22,1,0,3,2,3035,3798.15844726562,530.031799316406,4328.19091796875,1,0,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
181024,0,1,18,55,1,0,3,1,1,3106.40258789062,535.410339355469,3641.81298828125,0,0,1.44954133033752,1,0.100000001490116,10,8,10,8,2,56
181025,0,1,18,26,1,0,6,156,96040,3554.81616210938,1388.45593261719,4943.27197265625,0,0,2.1100914478302,1,0.100000001490116,10,8,10,8,2,56
181033,0,1,18,38,1,6,7,110,51565,3619.494140625,777.803771972656,4397.2978515625,0,1,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
181034,0,1,18,50,1,0,2,27,11861,4432.1474609375,981.802490234375,5413.9501953125,0,0,1.44954133033752,1,0.100000001490116,10,8,10,8,2,56
181053,0,1,18,35,1,1,12,166,106655,3590.55981445312,266.34765625,3856.9072265625,1,0,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
181054,0,1,18,30,1,0,4,24,12150,2792.29638671875,308.424743652344,3100.72119140625,0,0,1.44954133033752,1,0.100000001490116,10,8,10,8,2,56
181063,0,1,18,66,1,7,6,233,132145,3731.72631835938,462.143463134766,4193.86962890625,1,0,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
181083,0,1,18,31,1,3,4,1,2130,3034.91674804688,419.680786132812,3454.59790039062,0,1,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
181103,0,1,18,35,1,0,4,1,32070,3535.31958007812,771.857666015625,4307.17724609375,0,1,0.535168170928955,1,0.100000001490116,10,8,10,8,2,56
182013,0,2,18,57,1,0,5,108,91400,4433.0146484375,393.059295654297,4826.07373046875,0,1,0.30303031206131,1,0.0500000007450581,10,9,10,8,2,56
182015,0,2,18,35,1,0,5,54,37200,3219.9140625,325.570770263672,3545.48510742188,0,0,1.91919183731079,1,0.0500000007450581,10,9,10,8,2,56
182023,0,2,18,52,0,0,1,1,5300,3206.0498046875,505.454559326172,3711.50463867188,0,1,0.30303031206131,1,0.0500000007450581,10,9,10,8,2,56
182024,0,2,18,32,0,0,1,1,2550,2998.08984375,252.858245849609,3250.94799804688,0,0,2.12121200561523,1,0.0500000007450581,10,9,10,8,2,56
182033,0,2,18,26,1,0,4,4.5,4542,2005.94750976562,138.334411621094,2144.28173828125,0,1,0.30303031206131,1,0.0500000007450581,10,9,10,8,2,56
182034,0,2,18,24,1,0,2,6,4333,2450.95727539062,268.141815185547,2719.09912109375,0,0,2.12121200561523,1,0.0500000007450581,10,9,10,8,2,56
182043,0,2,18,38,1,0,5,34,22228,2124.65795898438,194.805709838867,2319.46337890625,0,1,0.30303031206131,1,0.0500000007450581,10,9,10,8,2,56
182044,0,2,18,45,1,0,5,2,2061,1711.6083984375,113.761352539062,1825.36962890625,0,0,2.12121200561523,1,0.0500000007450581,10,9,10,8,2,56
182054,0,2,18,33,0,0,4,2,2300,1308.4150390625,62.7954521179199,1371.21057128906,0,0,2.12121200561523,1,0.0500000007450581,10,9,10,8,2,56
182103,0,2,18,55,1,1,5,17,16464,3680.89208984375,532.432861328125,4213.3251953125,0,1,0.30303031206131,1,0.0500000007450581,10,9,10,8,2,56
182123,0,2,18,45,1,0,6,32,21227,2865.2265625,118.95240020752,2984.17895507812,0,1,0.30303031206131,1,0.0500000007450581,10,9,10,8,2,56
183015,0,3,18,60,1,5,8,475.5,225350,3792.90673828125,1526.18347167969,5319.0908203125,0,0,1.54440152645111,1,0.0500000007450581,10,8,8,10,2,48
183025,0,3,18,60,1,8,3,315,23250,4563.56689453125,2191.84155273438,6755.40869140625,0,0,1.54440152645111,1,0.0500000007450581,10,8,8,10,2,48
183034,0,3,18,60,1,0,4,2,3450,2954.76489257812,298.655487060547,3253.42016601562,0,0,2.34749031066895,1,0.0500000007450581,10,8,8,10,2,48
183035,0,3,18,50,1,0,4,345,175850,4362.8271484375,935.578369140625,5298.4052734375,0,0,1.54440152645111,1,0.0500000007450581,10,8,8,10,2,48
183043,0,3,18,32,1,1,6,8,22270,2443.53002929688,369.137176513672,2812.66723632812,0,1,0.302445292472839,1,0.0500000007450581,10,8,8,10,2,48
183044,0,3,18,40,0,0,3,104,2050,2108.48315429688,343.7646484375,2452.24780273438,0,0,2.34749031066895,1,0.0500000007450581,10,8,8,10,2,48
183053,0,3,18,35,1,0,4,59,40000,3089.07275390625,607.74462890625,3696.81689453125,0,1,0.302445292472839,1,0.0500000007450581,10,8,8,10,2,48
183073,0,3,18,32,1,5,5,68,40400,2634.15966796875,919.03955078125,3553.19970703125,0,1,0.302445292472839,1,0.0500000007450581,10,8,8,10,2,48
183113,0,3,18,34,1,0,3,47,30350,3746.16821289062,1509.74035644531,5255.90771484375,0,1,0.302445292472839,1,0.0500000007450581,10,8,8,10,2,48
183123,0,3,18,30,1,0,5,9,20920,2224.42944335938,493.167144775391,2717.5966796875,0,1,0.302445292472839,1,0.0500000007450581,10,8,8,10,2,48
191015,0,1,19,33,1,1,6,99,92425,2560.50732421875,538.011474609375,3098.51904296875,0,0,3.36962366104126,1,0,11,8,16,12,2.5,54
191023,0,1,19,47,1,0,6,36,19250,2507.95239257812,245.876342773438,2753.82861328125,1,0,0.596198201179504,1,0,11,8,16,12,2.5,54
191025,0,1,19,52,1,5,5,260,157821,4154.4169921875,6167.14404296875,10321.560546875,0,0,3.36962366104126,1,0,11,8,16,12,2.5,54
191043,0,1,19,43,1,0,5,42,73185,3570.25073242188,2214.35595703125,5784.6064453125,0,1,0.596198201179504,1,0,11,8,16,12,2.5,54
191053,0,1,19,30,1,4,3,6,35850,3327.35961914062,761.267578125,4088.626953125,0,1,0.596198201179504,1,0,11,8,16,12,2.5,54
191073,0,1,19,35,1,0,6,75,76049,3407.51098632812,773.578063964844,4181.08837890625,0,1,0.596198201179504,1,0,11,8,16,12,2.5,54
191083,0,1,19,55,1,4,5,69,51295,2635.02685546875,390.797729492188,3025.82421875,1,0,0.596198201179504,1,0,11,8,16,12,2.5,54
191133,0,1,19,56,1,0,5,91,52110,2285.51245117188,317.611297607422,2603.12377929688,0,1,0.596198201179504,1,0,11,8,16,12,2.5,54
191143,0,1,19,50,1,0,10,40,31908,2233.40380859375,311.118835449219,2544.52270507812,0,1,0.596198201179504,1,0,11,8,16,12,2.5,54
192023,0,2,19,63,1,6,3,25,60070,3862.85693359375,2005.98815917969,5868.84423828125,0,1,0.562500059604645,1,0,11,9,10,8,2.5,64
192024,0,2,19,37,1,0,5,60,34745,2955.63134765625,459.679443359375,3415.31103515625,0,0,1.1875,1,0,11,9,10,8,2.5,64
192043,0,2,19,57,1,2,7,44,72113,3273.51293945312,788.983459472656,4062.49633789062,1,0,0.562500059604645,1,0,11,9,10,8,2.5,64
192053,0,2,19,24,1,0,5,1,1762,2706.26538085938,653.233093261719,3359.49853515625,0,1,0.562500059604645,1,0,11,9,10,8,2.5,64
192083,0,2,19,38,1,4,7,6,33008,2562.36450195312,496.091705322266,3058.45629882812,0,1,0.562500059604645,1,0,11,9,10,8,2.5,64
192103,0,2,19,43,1,0,5,10,4972,3695.00415039062,1689.375,5384.37890625,1,0,0.562500059604645,1,0,11,9,10,8,2.5,64
192123,0,2,19,51,0,0,9,4,20085,2645.71337890625,394.174285888672,3039.88745117188,0,1,0.562500059604645,1,0,11,9,10,8,2.5,64
193023,0,3,19,55,1,0,5,4,7385,2519.98583984375,515.97802734375,3035.96435546875,0,1,0.626153886318207,0,0,11,9,10,8,2.5,64
193025,0,3,19,28,1,12,6,137,78730,2801.68359375,1014.8974609375,3816.58081054688,0,0,3.3733332157135,0,0,11,9,10,8,2.5,64
