codigoCliente,sumValTot,Frecuencia,edad,estadoCivil,nivelEducacion,sexo,tipoVivienda,nivelIngresos,Uafe
433811,268.02,4,39.8712328767123,C,P o S,M,NP,923.72,0
433812,1955.56,13,40.8904109589041,C,P o S,M,NP,1523.09,0
433813,1988.13,20,45.9178082191781,C,P o S,M,P,914,0
433814,2022.08,22,47.813698630137,D,P o S,M,NP,540.2,0
433815,4989.41,22,39.9917808219178,S,P o S,M,NP,969.12,0
433816,2890.08,21,39.9068493150685,S,P o S,M,NP,969.12,0
433818,2395.74,38,40.7780821917808,S,Sup,M,NP,1003.72,0
433819,2214.54,18,38.5397260273973,C,P o S,M,P,991.99,0
433820,2555.09,17,37.5397260273973,S,P o S,M,NP,701.24,0
433823,2740.24,17,39.6794520547945,C,P o S,M,P,986.03,0
433824,19.79,2,41.5369863013699,C,P o S,M,NP,0,0
433825,19.73,2,38.2465753424658,U,P o S,M,NP,866.07,0
433826,107.55,4,43.2,S,Sup,F,P,834.56,0
433827,2751.85,25,37.7123287671233,U,P o S,M,P,1003.72,0
433829,0.02,1,41.0082191780822,U,P o S,M,NP,2600,0
433831,1896.03,16,47.1287671232877,C,P o S,M,P,1369.12,0
433833,166.76,3,44.5397260273973,S,P o S,M,NP,1003.72,0
433834,210.96,4,38.6054794520548,S,P o S,M,NP,743.77,0
433835,2470.9,38,37.4739726027397,C,P o S,M,NP,882.72,0
433836,87.61,3,37.6191780821918,S,P o S,M,NP,850,0
433837,1527.95,14,42.4383561643836,S,P o S,M,NP,0,0
433840,1867.53,17,39.1178082191781,S,P o S,M,NP,0,0
433841,2486.83,32,46.4547945205479,C,P o S,M,P,986.03,0
433845,2063.94,34,39.5479452054795,S,P o S,M,NP,700,0
433846,2878.86,19,39.5232876712329,C,P o S,M,P,1403.72,0
433849,1838.79,15,38.9479452054795,S,P o S,M,NP,1003.72,0
433850,3730.36,40,42.3205479452055,S,P o S,M,P,723.8,0
433854,2608.39,28,37.9506849315069,C,P o S,M,P,1003,0
433855,0.04,2,38.4301369863014,S,P o S,M,NP,0,0
433857,3323.73,11,38.0684931506849,C,Sup,M,NP,954.51,0
433858,1984.41,12,43.4739726027397,C,P o S,M,P,1316.59,0
433860,1463.38,13,40.5698630136986,U,P o S,M,NP,1003.72,0
433861,2436.3,19,40.9397260273973,C,P o S,M,NP,969.82,0
433867,5411.08,18,38.5808219178082,C,P o S,M,NP,1007.03,0
433868,1477.04,7,37.8849315068493,C,P o S,M,P,800,0
433871,2603.99,30,43.0191780821918,C,P o S,M,NP,1869.12,0
433876,220.71,6,44.4219178082192,D,P o S,F,P,1168,0
433879,2209.25,26,39.172602739726,C,P o S,M,NP,1657.45,0
433880,3000.44,26,40.186301369863,S,P o S,M,NP,1003.72,0
433882,0.04,2,46.7643835616438,C,P o S,M,NP,1180,0
433883,1959.57,23,43.2575342465753,C,P o S,M,P,770.98,0
433884,3426.29,10,40.4904109589041,C,P o S,M,P,1324.43,0
433886,2789.14,9,43.2849315068493,S,P o S,F,NP,1286,0
433887,421.42,5,40.2876712328767,C,P o S,F,NP,0,0
433888,146.05,3,41.1780821917808,S,P o S,F,NP,0,0
433889,1504.32,19,43.0630136986301,S,P o S,M,NP,501.43,0
433894,2018.36,12,39.9452054794521,C,P o S,M,P,1709.12,0
433895,0.04,2,41.0520547945206,C,P o S,M,NP,937,0
433896,1789.08,8,47.5424657534247,S,P o S,M,NP,1933,0
433897,175.16,4,40.5315068493151,C,P o S,M,NP,1003.72,0
433898,2863.29,34,39.6301369863014,S,P o S,F,P,699,0
433899,3649.16,14,40.0904109589041,S,P o S,F,NP,0,0
433900,34620.63,21,37.7808219178082,C,P o S,M,NP,1368,0
433902,1053.47,14,43.4739726027397,S,P o S,M,P,498.07,0
433903,80.07,2,38.2575342465753,S,missing o N,M,NP,0,0
433904,1806.8,12,38.972602739726,C,Sup,M,NP,1867.16,0
433905,0.02,1,40.4027397260274,S,P o S,M,NP,0,0
433906,7584.63,38,38.386301369863,U,P o S,M,P,1373.72,0
433907,2671.1,17,39.2383561643836,S,P o S,M,NP,579.11,0
433908,3729.87,19,37.8109589041096,C,P o S,M,NP,815,0
433909,1689.64,7,40.2876712328767,C,P o S,M,NP,969,0
433910,0.04,2,43.9945205479452,S,P o S,M,NP,0,0
433911,30.33,4,38.241095890411,S,P o S,M,NP,950,0
433913,451.34,15,42.6054794520548,U,P o S,M,P,1070,0
433914,1228.14,20,39.4493150684932,C,P o S,M,NP,577.59,0
433918,1786.03,18,39.7178082191781,C,P o S,M,NP,1000.72,0
433920,1272.61,6,48.0191780821918,S,P o S,M,NP,906,0
433921,0.02,1,36.6,S,P o S,F,P,573.32,0
433925,2227.36,35,42.0767123287671,C,P o S,M,P,1003.72,0
433926,1661.6,28,42.7232876712329,D,P o S,M,NP,529,0
433927,0.02,1,38.3561643835616,D,P o S,M,P,2440,0
433931,111.22,4,39.5917808219178,C,P o S,M,NP,1003,0
433934,2611.79,26,38.0109589041096,C,P o S,M,P,1269.12,0
433936,1565.2,13,39.1616438356164,C,P o S,M,NP,954,0
433937,3155.22,13,40.7369863013699,C,P o S,F,P,1003.72,0
433938,30.45,3,41.7780821917808,C,P o S,M,P,1003.72,0
433940,2513.67,12,37.986301369863,S,P o S,M,NP,1127.72,0
433942,307.45,9,39.3835616438356,C,P o S,M,P,971.35,0
433943,1818.63,13,37.5123287671233,S,P o S,M,P,1885.06,0
433944,447.2,4,39.958904109589,D,P o S,M,NP,1003.72,0
433947,3789.86,25,40.6904109589041,C,P o S,M,NP,1003.72,0
433950,42.89,4,42.4712328767123,C,P o S,M,P,925,0
433952,0.04,2,39.4575342465753,C,P o S,M,NP,0,0
433954,72.84,3,45.2383561643836,S,missing o N,M,NP,0,0
433957,2338.04,66,38.4876712328767,S,P o S,M,NP,969.12,0
433958,1973.52,12,41.3479452054795,C,P o S,M,NP,1003.72,0
433963,2744.93,15,44.0219178082192,C,P o S,F,NP,815,0
433964,585.6,8,40.2520547945205,S,P o S,M,NP,1003.43,0
433965,63.17,24,37.386301369863,S,P o S,M,NP,0,0
433966,0.05,3,43.2191780821918,U,P o S,M,NP,937,0
433967,1398.01,6,38.2794520547945,S,P o S,M,NP,967.32,0
433968,2237.51,15,39.4027397260274,C,P o S,F,P,639,0
433969,656.13,12,41.7643835616438,C,P o S,M,NP,1480.31,0
433970,1978.76,22,46.186301369863,C,P o S,M,P,1663.58,1
433971,266.48,19,43.4575342465753,U,P o S,M,NP,321.58,0
433972,1587.62,49,40.041095890411,S,P o S,M,P,863,0
433976,1315.56,11,42.0219178082192,S,P o S,M,NP,883.72,1
433978,1236.61,12,42.2328767123288,S,P o S,M,NP,0,0
433979,2152.89,29,41.1232876712329,S,P o S,M,NP,986.03,0
433981,2042.22,13,40.7835616438356,S,Sup,M,P,969,0
433983,2230.32,19,47.6493150684932,U,P o S,M,NP,1003.72,0
433987,2665.76,12,40.358904109589,U,P o S,M,NP,850,0
433989,215.36,4,44.4520547945206,S,P o S,M,NP,986.03,0
433990,4595.66,27,39.5369863013699,C,P o S,M,NP,532.65,0
433992,10461.4,17,38.5917808219178,C,P o S,M,NP,1080,0
433996,1948.65,8,37.9342465753425,S,P o S,M,NP,969.12,0
433997,2251.24,12,40.5342465753425,U,P o S,M,P,960,0
433998,318,4,42.041095890411,C,P o S,M,NP,716.32,0
434000,2028.62,16,39.5095890410959,C,P o S,M,NP,1326.03,0
434001,1781.42,17,37.7260273972603,C,P o S,M,NP,794.03,0
434005,1150.84,11,37.986301369863,C,P o S,M,NP,969.03,0
434007,3296.05,16,38.8493150684932,S,P o S,M,NP,763.99,0
434008,8868.23,35,46.1013698630137,C,Sup,M,P,1003,0
434009,2054.3,31,38.1424657534247,C,P o S,M,P,747.65,0
434012,0.02,1,43.9643835616438,U,P o S,M,NP,650,0
434014,1542.11,12,39.6219178082192,S,P o S,M,NP,780,0
434015,3393.85,30,40.4931506849315,S,P o S,M,NP,0,0
434016,3245.1,18,43.2739726027397,C,P o S,M,P,930.64,0
434019,21030.69,20,41.3506849315069,S,P o S,M,NP,986.03,0
434023,1592.42,15,39.9369863013699,S,P o S,M,NP,873.72,0
434027,2115.28,21,47.5424657534247,S,P o S,M,NP,969,0
434029,3290.6,20,44.1397260273973,C,P o S,M,NP,914.51,0
434030,2481.17,39,39.1178082191781,C,P o S,M,NP,986,0
434033,2295.83,17,42.1397260273973,C,P o S,M,NP,950,0
434035,2274.97,13,39.2657534246575,S,P o S,M,NP,0,0
434036,1094.33,6,40.358904109589,C,P o S,M,NP,1003.72,0
434037,2825.17,38,40.9205479452055,C,P o S,M,NP,621.45,0
434039,19.71,2,44.2657534246575,S,missing o N,M,NP,0,0
434041,1502.72,17,39.5041095890411,S,P o S,M,NP,900,0
434044,2285.77,28,38.9561643835616,C,P o S,M,P,983.23,0
434045,3439.87,45,40.4794520547945,D,P o S,M,P,954.51,0
434046,1987.77,19,43.9479452054795,C,P o S,M,NP,1003,0
434048,2908.68,19,42.1424657534247,C,P o S,M,NP,1075,1
434050,2230.41,15,38.3479452054795,S,P o S,M,NP,1030,0
434051,12240.13,20,37.0465753424658,C,P o S,M,NP,1665.41,0
434052,245.68,18,45.4630136986301,C,P o S,M,NP,1022,0
434057,0.04,2,40.3041095890411,U,P o S,M,P,100,0
434058,2167.79,36,43.6493150684932,S,P o S,M,NP,717.57,0
434059,19.72,2,42.2493150684932,S,missing o N,M,NP,0,0
434061,2242.09,12,38.1041095890411,C,P o S,M,NP,738,0
434062,2848.6,24,39.7753424657534,C,P o S,M,NP,1003.72,1
434063,1668.53,19,43.8602739726027,S,P o S,M,P,724.4,0
434066,0.04,2,52.5452054794521,S,P o S,M,NP,1199,0
434068,3400.01,17,42.772602739726,S,Sup,M,NP,950,0
434070,19.71,2,45.1534246575343,S,P o S,M,NP,0,0
434071,2202.21,25,39.9780821917808,S,Sup,M,P,1790,0
434073,1827.7,12,36.9890410958904,C,P o S,M,P,986.03,0
434074,1587.17,32,40.5369863013699,C,P o S,M,NP,1003.72,0
434075,2519.1,27,39.9698630136986,S,P o S,M,NP,0,0
434078,742.43,8,42.5534246575343,S,P o S,M,NP,1003.72,0
434079,99.17,7,43.4739726027397,C,P o S,M,NP,577.01,0
434080,581.79,9,41.7890410958904,C,P o S,M,NP,589,0
434082,836.72,8,45.7287671232877,S,Sup,M,P,469.2,0
434083,2572.95,18,41.0383561643836,C,P o S,M,P,737.09,0
434085,0.02,1,40.3041095890411,S,P o S,M,P,629,0
434086,2206.38,22,40.6794520547945,S,P o S,M,P,986.03,0
434087,542.53,6,37.9808219178082,S,P o S,M,NP,416.05,0
434089,770.25,5,42.4904109589041,S,P o S,M,NP,0,0
434091,2184.79,33,39.2575342465753,C,P o S,M,NP,852.46,0
434093,51.32,4,44.854794520548,C,P o S,M,NP,2540,0
434094,2129.94,15,38.7917808219178,C,P o S,M,NP,1001.72,0
434095,7471.29,24,43.2246575342466,S,P o S,M,NP,1003.72,0
434096,4298.25,30,45.213698630137,C,P o S,F,P,986.03,0
434097,99.98,5,42.0684931506849,S,P o S,M,NP,0,0
434100,1126.58,12,39.0547945205479,C,P o S,M,NP,627,0
434101,0.02,1,37.4739726027397,C,P o S,M,NP,1850,0
434102,4213.18,21,38.4630136986301,D,P o S,F,NP,1000,0
434103,1439.78,10,40.2438356164384,S,P o S,M,P,686.63,0
434104,5620.22,5,40.4876712328767,C,P o S,M,NP,805.31,0
434108,824.13,10,39.5369863013699,S,P o S,M,P,966.03,0
434109,2766.61,12,38.213698630137,S,P o S,M,NP,969.12,0
434111,172.13,4,44.3616438356164,U,P o S,M,NP,1003.72,0
434112,2647.05,9,37.3178082191781,S,P o S,M,NP,4224.1,0
434115,2262.48,32,42.1150684931507,C,P o S,M,P,1003.72,0
434116,0.01,1,44.1452054794521,S,P o S,M,NP,0,0
434118,1457,18,41.241095890411,S,P o S,M,NP,540,0
434119,1996.73,17,39.2383561643836,C,P o S,M,NP,969,0
434121,2185.15,15,44.9150684931507,C,P o S,M,NP,969.12,0
434124,4590.67,66,40.2849315068493,C,P o S,M,NP,1003.62,0
434125,133215.57,15,38.854794520548,C,P o S,M,P,1003.72,0
434126,183,10,38.3369863013699,S,P o S,M,NP,1003.72,0
434128,0.02,1,40.9205479452055,C,P o S,M,NP,673,0
434129,1419.01,5,37.6493150684932,C,P o S,M,NP,0,0
434130,2253.85,26,38.7561643835616,S,P o S,M,NP,954,0
434131,3153.87,16,39.813698630137,C,P o S,M,NP,784,0
434133,0.04,2,44.3041095890411,S,P o S,M,NP,909,0
434134,132.88,5,40.1479452054795,C,P o S,M,P,986.03,0
434135,1434.44,13,43.8849315068493,S,P o S,M,NP,969.12,0
434138,2213.36,11,41.0739726027397,C,P o S,M,NP,983.52,0
434139,0.03,1,40.1260273972603,C,P o S,M,NP,0,0
434142,285.29,4,43.6794520547945,S,P o S,M,NP,653,0
434144,848.07,7,41.6821917808219,C,P o S,M,P,1003.43,0
434145,203.22,4,44.6931506849315,C,P o S,M,NP,580,0
434146,99.75,3,41.2301369863014,S,P o S,M,NP,0,0
434147,2127.97,19,47.1643835616438,S,Sup,F,NP,1003.72,0
434148,2029.46,19,42.7205479452055,S,P o S,M,NP,0,0
434149,5256.46,18,43.6630136986301,S,P o S,M,NP,1003.72,0
434152,401.89,9,40.4986301369863,S,P o S,M,NP,1003.43,0
434154,3802,27,38.5232876712329,U,P o S,M,P,1003.72,0
434156,2155.28,16,43.8,C,P o S,M,P,1003.72,0
434159,2664.6,42,37.9150684931507,U,P o S,M,NP,919.12,0
434160,791.89,8,43.2876712328767,U,P o S,M,NP,886.37,0
434162,2438.97,18,41.2383561643836,S,P o S,M,NP,633.01,0
434163,2895.36,18,38.8082191780822,C,P o S,M,NP,0,0
434165,3309.46,40,39.1095890410959,C,P o S,M,P,1003.72,0
434167,0.02,1,39.1369863013699,S,Sup,M,NP,3700,0
434168,19.72,2,42.9041095890411,S,missing o N,M,NP,0,0
434170,2364.59,23,39.2904109589041,S,P o S,M,NP,986.03,0
434172,2203.01,24,38.0794520547945,S,P o S,M,NP,0,0
434174,3129.75,28,41.3945205479452,S,Sup,F,P,1992.99,0
434178,2753.25,16,30.7315068493151,C,P o S,F,NP,1003.72,0
434180,1992.31,19,39.6191780821918,S,P o S,M,P,1133.97,0
434182,160.13,5,44.9534246575343,C,P o S,M,P,1003.72,0
434185,267.69,5,42.6,S,P o S,M,P,1003.72,0
434187,19.71,2,39.3671232876712,C,P o S,M,P,821.7,0
434188,134.47,5,42.2794520547945,V,P o S,F,P,1315.43,0
434189,2655.15,39,39.172602739726,S,P o S,F,NP,1001.72,1
434190,1766.96,15,40.4301369863014,C,P o S,M,P,573.96,0
434191,6693.86,22,39.9945205479452,C,Sup,M,P,1331.71,0
434192,4081.17,25,46.4547945205479,S,P o S,M,P,1571.12,0
434195,3025.4,23,39.2465753424658,C,P o S,M,NP,768,0
434196,1.26,4,38.0821917808219,S,P o S,M,NP,780,0
434197,2852.34,18,37.9506849315069,U,P o S,M,P,657.45,0
434198,2870.71,12,38.8684931506849,S,P o S,M,NP,1003.72,0
434200,19.71,2,40.5671232876712,C,P o S,F,NP,0,0
434202,2523.68,12,39.5260273972603,C,P o S,M,NP,1003.72,0
434204,2068.04,20,38.4219178082192,C,P o S,M,NP,0,0
434205,3263,18,44.227397260274,U,P o S,M,P,1055,0
434206,19.71,2,44.5068493150685,S,P o S,M,NP,597,0
434208,2036.44,14,48.6602739726027,S,P o S,M,P,969.12,0
434209,1681.83,6,39.9534246575343,C,P o S,M,NP,1786.03,0
434212,6001.13,18,37.4520547945206,C,P o S,M,P,666,0
434213,19.71,2,44.5397260273973,C,P o S,M,NP,0,0
434215,1806.79,19,40.0301369863014,S,P o S,F,NP,697.8,0
434217,304.23,5,39.2109589041096,S,Sup,M,NP,1003.72,0
434218,1925.78,9,37.3123287671233,C,P o S,M,NP,0,0
434219,9980.29,19,41.2082191780822,C,P o S,M,P,1003.72,0
434220,83.88,6,39.8821917808219,S,P o S,M,NP,708,0
434221,19.71,2,39.7150684931507,S,P o S,M,NP,751,0
434223,0.04,2,37.158904109589,S,P o S,M,NP,486.05,0
434226,441.17,15,41.5424657534247,S,P o S,M,NP,1255,0
434230,6616.21,33,40.7753424657534,C,P o S,M,P,1003.43,0
434231,2085.31,20,37.9917808219178,C,P o S,M,NP,887.57,0
434232,3499.56,34,41.572602739726,C,P o S,M,P,1002.72,0
434233,19.71,2,44.854794520548,S,P o S,M,NP,0,0
434234,2736.32,6,40.6876712328767,C,P o S,M,NP,701.93,0
434235,19.71,2,39.6109589041096,S,P o S,M,NP,0,0
434236,2213.2,13,38.4767123287671,U,P o S,M,NP,1554.51,0
434237,1081.25,6,37.9972602739726,S,P o S,M,NP,0,0
434238,19.71,2,40.6027397260274,S,missing o N,M,NP,0,0
434239,3657.64,59,48.1917808219178,S,P o S,M,NP,1003.72,0
434240,2992.96,14,44.6876712328767,C,P o S,F,P,954.51,0
434241,0.03,1,41.5890410958904,S,missing o N,M,NP,0,0
434242,2149.29,11,44.5397260273973,C,P o S,M,NP,1003.72,0
434244,1123.36,9,37.6547945205479,C,Sup,M,P,1618,0
434245,3480.33,28,45.4219178082192,C,P o S,M,NP,10003.72,0
434246,1086.99,7,40.9534246575343,S,P o S,M,NP,1254.51,0
434247,5689.87,27,38.0493150684932,C,Sup,M,P,1003.72,1
434250,3200.72,15,39.8191780821918,S,P o S,M,P,874.65,0
434251,1749.71,14,38.3342465753425,S,P o S,M,NP,714.12,0
434254,5234.86,29,41.4493150684932,C,P o S,M,NP,1570,0
434255,296.4,4,39.8575342465753,S,P o S,M,NP,1050,0
434257,419.58,5,47.3342465753425,S,P o S,M,P,667.13,0
434258,254.99,7,38.558904109589,C,P o S,F,NP,0,0
434260,19.71,2,41.4465753424658,C,P o S,M,NP,816,0
434261,0.02,1,37.8794520547945,S,P o S,M,NP,1023.39,0
434262,2082.05,15,40.2027397260274,C,Sup,M,P,700,0
434263,996.26,4,40.013698630137,C,P o S,M,NP,930,0
434264,103.43,4,38.9342465753425,C,P o S,M,NP,0,0
434267,138.15,4,38.7068493150685,C,P o S,M,P,1003,0
434275,41.37,3,38.5972602739726,S,P o S,M,NP,711,0
434276,2176.57,17,40.7561643835617,U,P o S,M,P,893.72,0
434277,6391.68,44,38.3150684931507,C,P o S,M,NP,986.03,0
434279,857.15,9,40.0109589041096,C,P o S,M,NP,983.72,0
434280,165.61,6,38.4191780821918,C,P o S,M,NP,930,0
434281,44.05,3,45.172602739726,C,P o S,M,NP,0,0
434282,2423.74,24,38.558904109589,C,P o S,M,NP,1003.72,0
434286,2426.07,29,42.6794520547945,S,P o S,M,P,969.12,0
434287,366.83,10,43.0328767123288,C,P o S,M,NP,1003.72,0
434291,1230.45,12,41.3561643835616,S,P o S,M,P,573,0
434292,552.6,3,40.2,U,P o S,M,NP,0,0
434293,2574.3,18,41.2082191780822,U,P o S,M,P,969.12,0
434295,4803.25,16,39.4849315068493,C,P o S,M,NP,1003.72,0
434296,2147.66,10,38.0767123287671,C,P o S,M,NP,1209.11,0
434297,276.2,10,44.4328767123288,U,P o S,M,NP,969.12,0
434299,2832.75,32,41.6465753424658,C,P o S,M,NP,986.03,0
434302,4763.01,17,41.9452054794521,S,P o S,M,NP,1003.72,0
434304,7890.94,29,38.186301369863,S,P o S,M,NP,821.7,0
434307,3545.67,43,37.386301369863,C,Sup,M,NP,900,0
434308,2663,37,41.3342465753425,C,P o S,M,P,1150,0
434313,1404.26,14,48.9315068493151,C,P o S,M,NP,0,0
434314,95.93,4,46.3452054794521,U,P o S,F,NP,0,0
434315,2739.6,22,38.827397260274,C,P o S,M,NP,969.12,0
434316,2826.77,20,42.5945205479452,C,P o S,M,NP,723.28,0
434317,1930.59,4,37.5178082191781,U,P o S,M,NP,0,0
434319,1286.64,6,50.3698630136986,S,P o S,M,NP,590.3,0
434320,2177.35,23,40.1616438356164,S,P o S,M,NP,853.72,0
434322,1436.13,18,38.5178082191781,S,P o S,M,NP,731.35,0
434328,19.71,2,43.1041095890411,S,P o S,M,P,934,0
434329,2230.28,11,37.9041095890411,S,P o S,M,P,1353.72,1
434330,2255.39,29,43.5342465753425,S,P o S,M,P,1286.03,0
434332,2453.79,26,37.5424657534247,S,P o S,M,NP,953.72,1
434334,4076.29,25,40.7534246575343,S,P o S,F,NP,1003.72,0
434338,2751.29,27,39.2821917808219,C,P o S,M,NP,0,0
434339,3570.65,66,38.0328767123288,S,P o S,M,P,986.12,0
434340,1943.96,14,38.7917808219178,C,P o S,M,NP,645.17,0
434342,2221,19,38.9287671232877,S,P o S,M,NP,986.03,0
434343,2757.14,38,41.7671232876712,S,P o S,M,NP,736.45,0
434344,179.75,4,40.7041095890411,C,P o S,M,P,2830,0
434345,2049.73,8,38.9945205479452,U,P o S,M,P,3687.27,0
434348,2016.82,5,39.0712328767123,D,P o S,M,NP,1003.72,0
434350,1329.84,11,45.6547945205479,U,P o S,M,P,969.35,0
434355,3505.95,27,39.6876712328767,C,P o S,M,NP,1003.72,0
434357,1997.88,17,42.6630136986301,C,P o S,F,NP,1333.72,0
434359,2836.88,35,41.813698630137,S,P o S,F,NP,752,0
434360,130.95,4,38.7506849315069,C,P o S,M,NP,786,0
434361,1811.48,16,39.0438356164384,C,P o S,M,NP,0,0
434363,1018.87,10,42.8438356164384,S,P o S,M,NP,798.61,0
434366,18073.71,14,42.1753424657534,S,P o S,M,NP,0,0
434367,1670.01,13,39.1698630136986,S,P o S,M,NP,1003.72,0
434368,1860.38,62,38.2684931506849,S,P o S,M,NP,900,0
434369,1602.68,13,37.6712328767123,S,P o S,M,NP,800,0
434370,2322.76,38,41.6849315068493,C,Sup,M,NP,986.03,0
434371,2255.53,21,38.7287671232877,C,P o S,M,NP,644,0
434374,2175.65,15,48.041095890411,S,P o S,F,NP,1003,0
434377,1035.85,10,42.1041095890411,C,P o S,M,P,1400,0
434378,19.71,2,39.5232876712329,S,P o S,M,NP,0,0
434381,481.87,6,38.4465753424658,S,P o S,M,NP,929,0
434383,1053.45,12,38.0931506849315,C,P o S,M,NP,510.89,0
434384,31.64,4,38.2821917808219,S,P o S,M,NP,0,0
434386,2431.81,28,38.3808219178082,U,P o S,M,NP,1003.72,0
434390,282.64,5,40.813698630137,C,P o S,M,P,908,0
434391,934.85,30,38.5315068493151,C,P o S,M,NP,1003.72,0
434392,1740.48,12,39.2082191780822,C,P o S,M,NP,845.36,0
434396,1141.56,14,42.1753424657534,S,P o S,M,P,869.77,0
434398,60.27,3,41.5835616438356,C,P o S,M,NP,1903.15,0
434399,1877.07,32,41.1369863013699,U,P o S,M,NP,802,0
434400,15.15,7,41.9260273972603,C,P o S,M,NP,687,0
434401,1029.54,15,38.0986301369863,C,P o S,M,P,534.36,0
434402,3252.21,11,38.4356164383562,S,P o S,M,NP,800,0
434404,1618.79,22,40.9808219178082,C,P o S,M,NP,1434.51,0
434405,7142.88,36,40.9753424657534,S,P o S,M,NP,607.23,0
434408,2204.09,39,39.9643835616438,C,P o S,M,P,986.03,1
434410,3091.99,42,38.0849315068493,S,P o S,M,P,1286.03,0
434411,2075.88,21,38.2630136986301,S,P o S,M,NP,744.42,0
434412,1590.42,14,38.6986301369863,S,P o S,M,NP,903,0
434414,3162.2,37,41.3150684931507,C,P o S,M,P,1003.72,0
434415,4096.72,45,40.2520547945205,D,P o S,M,NP,0,0
434417,42.17,4,39.1397260273973,S,P o S,M,NP,913,0
434419,6604.33,45,38.0958904109589,C,P o S,M,NP,1003.72,1
434420,2831.95,22,48.027397260274,S,P o S,M,NP,1003.72,0
434421,2123.27,11,37.8904109589041,S,Sup,M,NP,770,0
434423,2222.29,17,37.5178082191781,S,P o S,M,NP,930,0
434424,11132.4,55,42.172602739726,C,P o S,M,P,909.35,0
434425,1770.49,21,39.8684931506849,U,P o S,M,NP,594.4,0
434431,2598.55,47,39.4054794520548,S,P o S,M,NP,1025.58,0
434432,0.04,2,41.9287671232877,U,P o S,M,NP,1000,0
434433,1851.79,20,37.3671232876712,S,P o S,M,NP,819.12,0
434434,1940.69,8,37.9068493150685,S,P o S,M,NP,969.12,0
434435,19.71,2,40.8958904109589,S,missing o N,M,NP,0,0
434437,2181.55,13,37.5315068493151,C,P o S,M,NP,785.09,0
434443,19.71,2,42.8904109589041,C,P o S,M,NP,0,0
434445,2598.51,29,41.1397260273973,S,P o S,M,NP,1254,0
434446,2238.28,16,38.5452054794521,U,P o S,M,P,986.03,0
434447,2074.52,17,39.4684931506849,U,P o S,M,NP,904.25,0
434449,2496.18,20,47.9890410958904,S,P o S,M,NP,0,0
434452,2564.57,16,43.6,C,P o S,F,NP,1003.72,0
434457,2459.42,11,43.0794520547945,C,P o S,M,NP,650,0
434458,0.01,1,43.4520547945206,S,P o S,M,NP,950,0
434460,2793.83,50,38.0986301369863,C,P o S,M,NP,774,0
434463,2184.85,27,41.7068493150685,C,P o S,M,NP,1003.72,1
434465,2026.43,30,47.5424657534247,C,Sup,M,NP,969.12,0
434466,260.13,4,40.0958904109589,S,P o S,M,P,1003.72,0
434470,2391.95,32,38.627397260274,C,P o S,M,NP,1003.72,0
434471,1965.21,22,39.3287671232877,C,P o S,M,NP,704.42,0
434472,2444.89,28,37.7287671232877,S,P o S,M,P,986.03,0
434473,1970.69,23,41.6164383561644,C,P o S,M,P,2205.86,0
434474,2064.23,25,41.9890410958904,S,P o S,M,P,986.03,0
434475,1000.51,11,44.6246575342466,C,P o S,M,NP,513.27,0
434478,1411.15,12,39.1205479452055,C,P o S,M,NP,767.72,0
434480,6340.28,65,37.8684931506849,S,P o S,M,NP,954.51,0
434481,1400.3,14,38.4109589041096,S,P o S,M,P,1003.72,0
434482,1051.23,9,39.1698630136986,C,P o S,M,NP,1100,0
434484,2931.07,23,42.0246575342466,S,P o S,M,NP,1003,0
434485,1690.12,13,41.3561643835616,C,P o S,M,NP,986.03,0
434488,2265.9,33,42.1260273972603,U,P o S,M,P,1363,0
434489,213.24,4,41.3315068493151,S,P o S,M,P,986.03,0
434492,2642.72,37,40.413698630137,C,P o S,M,NP,0,0
434493,19.74,2,38.7616438356164,S,missing o N,M,NP,0,0
434494,1718.6,32,46.0356164383562,C,Sup,M,NP,1203.76,0
434496,2536.36,20,38.9315068493151,U,P o S,M,P,2308.72,0
434497,2466.52,18,39.9643835616438,S,P o S,M,NP,0,0
434498,1504.36,8,43.8301369863014,S,P o S,F,NP,1194.44,0
434499,6534.74,14,42.4,S,P o S,M,NP,502.97,0
434503,185.79,6,37.841095890411,C,P o S,M,P,1010,0
434504,1020.71,6,39.7397260273973,C,P o S,M,NP,787,0
434505,2556.57,30,41.0493150684932,C,P o S,M,NP,900,0
434506,2769.73,21,37.7260273972603,C,P o S,M,P,953.72,0
434507,19.71,2,39.0876712328767,S,Sup,M,NP,1375,0
434508,1125.28,19,40.386301369863,U,P o S,M,NP,1210.68,0
434509,0.04,2,45.2767123287671,S,P o S,M,P,734.13,0
434511,1540.54,11,42.9178082191781,S,P o S,M,P,1003.72,0
434512,1846.27,20,38.6356164383562,C,P o S,M,NP,758,0
434517,1911.92,13,40.172602739726,C,P o S,M,NP,1141.73,0
434518,2386.13,18,39.5890410958904,U,P o S,M,NP,969.12,0
434521,1025.32,6,38.7178082191781,C,P o S,M,NP,1203.12,0
434523,90.04,4,40.9369863013699,C,P o S,M,NP,1003,0
434525,2410.85,6,39.572602739726,S,P o S,F,NP,1003.72,0
434527,2985.37,29,37.8438356164384,S,P o S,M,NP,1003,0
434528,0.02,1,39.1534246575342,S,P o S,M,NP,0,0
434530,2374.16,38,46.758904109589,U,P o S,M,P,629,0
434531,2280.14,58,38.1205479452055,C,P o S,M,P,858.15,0
