"V1" "V2"
"3730" 174.730089 -36.619722
"3731" 174.730676 -36.619429
"3732" 174.732436 -36.621189
"3733" 174.733316 -36.621189
"3734" 174.734196 -36.622069
"3735" 174.735076 -36.622069
"3736" 174.735663 -36.622949
"3737" 174.737423 -36.622949
"3738" 174.738303 -36.623829
"3739" 174.739183 -36.623829
"3740" 174.740943 -36.625296
"3741" 174.74505 -36.625589
"3742" 174.746224 -36.624122
"3743" 174.746224 -36.621775
"3744" 174.748277 -36.619722
"3745" 174.750037 -36.619722
"3746" 174.751211 -36.620895
"3747" 174.751211 -36.621775
"3748" 174.750331 -36.622656
"3749" 174.750331 -36.623242
"3750" 174.752091 -36.625002
"3751" 174.752091 -36.625882
"3752" 174.752384 -36.626176
"3753" 174.754144 -36.626176
"3754" 174.756785 -36.628816
"3755" 174.764118 -36.628816
"3756" 174.764998 -36.627936
"3757" 174.765879 -36.627936
"3758" 174.767052 -36.626763
"3759" 174.766172 -36.625882
"3760" 174.766172 -36.624122
"3761" 174.767639 -36.622949
"3762" 174.769105 -36.622949
"3763" 174.770866 -36.621189
"3764" 174.771746 -36.621189
"3765" 174.772039 -36.620895
"3766" 174.772039 -36.619135
"3767" 174.771159 -36.618255
"3768" 174.771159 -36.617669
"3769" 174.770572 -36.616788
"3770" 174.770279 -36.612388
"3771" 174.771159 -36.611801
"3772" 174.771159 -36.610921
"3773" 174.771746 -36.610335
"3774" 174.772626 -36.610335
"3775" 174.773212 -36.609748
"3776" 174.774972 -36.609455
"3777" 174.775853 -36.608868
"3778" 174.779079 -36.608868
"3779" 174.77996 -36.609748
"3780" 174.78172 -36.609455
"3781" 174.784947 -36.606228
"3782" 174.787587 -36.606228
"3783" 174.788173 -36.607108
"3784" 174.790814 -36.607108
"3785" 174.791694 -36.606228
"3786" 174.793454 -36.606228
"3787" 174.794921 -36.604468
"3788" 174.796681 -36.604468
"3789" 174.797561 -36.603881
"3790" 174.798441 -36.603881
"3791" 174.799028 -36.603001
"3792" 174.799908 -36.603001
"3793" 174.800788 -36.602121
"3794" 174.807535 -36.602121
"3795" 174.808415 -36.603001
"3796" 174.814869 -36.603001
"3797" 174.815749 -36.602121
"3798" 174.816629 -36.602121
"3799" 174.817216 -36.601827
"3800" 174.817216 -36.600947
"3801" 174.817802 -36.600067
"3802" 174.817802 -36.597427
"3803" 174.819269 -36.596254
"3804" 174.820149 -36.596254
"3805" 174.820736 -36.595374
"3806" 174.824256 -36.595374
"3807" 174.825136 -36.594494
"3808" 174.83159 -36.594494
"3809" 174.83247 -36.595374
"3810" 174.83335 -36.595374
"3811" 174.83423 -36.596254
"3812" 174.837457 -36.596254
"3813" 174.839217 -36.594494
"3814" 174.840097 -36.594494
"3815" 174.841271 -36.59596
"3816" 174.840391 -36.59684
"3817" 174.840391 -36.598307
"3818" 174.841271 -36.599187
"3819" 174.841271 -36.601827
"3820" 174.842444 -36.603001
"3821" 174.843324 -36.603001
"3822" 174.843617 -36.603294
"3823" 174.843911 -36.604174
"3824" 174.843031 -36.605054
"3825" 174.843031 -36.606521
"3826" 174.842151 -36.607401
"3827" 174.842151 -36.609161
"3828" 174.841271 -36.610041
"3829" 174.841271 -36.611801
"3830" 174.840391 -36.612388
"3831" 174.840391 -36.616788
"3832" 174.83951 -36.617669
"3833" 174.83951 -36.618255
"3834" 174.83863 -36.619135
"3835" 174.83863 -36.620015
"3836" 174.836577 -36.622069
"3837" 174.835697 -36.622069
"3838" 174.83511 -36.622949
"3839" 174.83159 -36.622949
"3840" 174.829536 -36.620895
"3841" 174.829536 -36.620015
"3842" 174.830416 -36.619135
"3843" 174.830416 -36.618255
"3844" 174.829243 -36.617082
"3845" 174.821616 -36.617082
"3846" 174.820442 -36.618255
"3847" 174.820442 -36.619135
"3848" 174.818389 -36.621189
"3849" 174.817509 -36.621189
"3850" 174.817216 -36.620895
"3851" 174.817216 -36.619135
"3852" 174.816335 -36.618255
"3853" 174.816335 -36.611801
"3854" 174.813989 -36.609748
"3855" 174.811642 -36.609455
"3856" 174.810468 -36.610921
"3857" 174.810468 -36.611801
"3858" 174.809588 -36.612388
"3859" 174.810468 -36.613268
"3860" 174.809588 -36.614148
"3861" 174.809588 -36.615028
"3862" 174.808708 -36.615908
"3863" 174.808708 -36.616788
"3864" 174.806948 -36.618255
"3865" 174.806948 -36.620895
"3866" 174.809588 -36.623242
"3867" 174.807828 -36.625002
"3868" 174.807828 -36.626763
"3869" 174.804895 -36.629696
"3870" 174.804015 -36.629696
"3871" 174.802548 -36.631163
"3872" 174.801668 -36.631163
"3873" 174.800788 -36.632043
"3874" 174.795801 -36.632043
"3875" 174.794627 -36.630869
"3876" 174.795507 -36.629989
"3877" 174.791987 -36.626763
"3878" 174.791987 -36.625002
"3879" 174.793747 -36.623242
"3880" 174.792867 -36.622362
"3881" 174.792867 -36.621775
"3882" 174.791694 -36.620309
"3883" 174.789934 -36.620309
"3884" 174.78788 -36.622656
"3885" 174.78788 -36.624122
"3886" 174.786707 -36.625296
"3887" 174.785827 -36.625296
"3888" 174.784066 -36.627056
"3889" 174.78348 -36.627056
"3890" 174.7826 -36.627936
"3891" 174.779079 -36.627936
"3892" 174.778786 -36.627643
"3893" 174.778786 -36.625882
"3894" 174.778493 -36.625589
"3895" 174.777613 -36.625296
"3896" 174.776733 -36.626176
"3897" 174.775853 -36.626176
"3898" 174.773799 -36.628229
"3899" 174.773799 -36.629109
"3900" 174.772919 -36.629989
"3901" 174.772919 -36.633216
"3902" 174.772039 -36.634096
"3903" 174.772039 -36.634976
"3904" 174.770279 -36.636737
"3905" 174.770572 -36.637617
"3906" 174.769105 -36.63879
"3907" 174.765879 -36.63879
"3908" 174.763825 -36.640844
"3909" 174.763825 -36.641724
"3910" 174.762945 -36.642604
"3911" 174.762945 -36.643484
"3912" 174.761772 -36.644657
"3913" 174.758251 -36.644657
"3914" 174.757371 -36.643777
"3915" 174.756785 -36.643777
"3916" 174.754144 -36.641137
"3917" 174.752384 -36.641137
"3918" 174.748864 -36.64495
"3919" 174.748864 -36.645831
"3920" 174.74593 -36.648764
"3921" 174.74505 -36.648764
"3922" 174.74417 -36.649644
"3923" 174.74329 -36.649644
"3924" 174.74241 -36.650524
"3925" 174.739183 -36.650524
"3926" 174.736836 -36.647884
"3927" 174.735956 -36.647884
"3928" 174.734196 -36.646124
"3929" 174.731556 -36.646124
"3930" 174.728622 -36.64319
"3931" 174.728916 -36.642604
"3932" 174.723635 -36.637617
"3933" 174.723929 -36.636737
"3934" 174.722755 -36.635856
"3935" 174.722755 -36.634976
"3936" 174.722169 -36.634096
"3937" 174.722169 -36.633216
"3938" 174.720409 -36.63175
"3939" 174.720409 -36.630869
"3940" 174.718648 -36.629109
"3941" 174.718648 -36.628523
"3942" 174.717182 -36.626763
"3943" 174.717182 -36.625882
"3944" 174.714248 -36.622949
"3945" 174.713368 -36.622949
"3946" 174.712488 -36.622069
"3947" 174.712195 -36.622656
"3948" 174.712195 -36.623242
"3949" 174.714541 -36.625882
"3950" 174.714541 -36.626763
"3951" 174.716302 -36.628229
"3952" 174.716302 -36.629109
"3953" 174.717182 -36.629989
"3954" 174.717182 -36.630869
"3955" 174.717768 -36.63175
"3956" 174.718062 -36.634096
"3957" 174.719235 -36.635563
"3958" 174.720115 -36.635563
"3959" 174.720409 -36.635856
"3960" 174.720409 -36.637617
"3961" 174.721582 -36.63879
"3962" 174.723342 -36.63879
"3963" 174.724516 -36.639963
"3964" 174.724516 -36.642604
"3965" 174.723635 -36.643484
"3966" 174.723635 -36.64407
"3967" 174.724222 -36.644657
"3968" 174.725102 -36.644657
"3969" 174.727156 -36.646711
"3970" 174.727156 -36.647591
"3971" 174.729503 -36.649937
"3972" 174.729503 -36.650818
"3973" 174.730383 -36.651698
"3974" 174.730383 -36.659912
"3975" 174.732143 -36.661672
"3976" 174.732143 -36.664312
"3977" 174.731263 -36.664899
"3978" 174.731263 -36.665779
"3979" 174.729209 -36.667832
"3980" 174.728329 -36.667832
"3981" 174.727449 -36.668712
"3982" 174.726569 -36.668712
"3983" 174.725689 -36.669592
"3984" 174.725102 -36.669592
"3985" 174.724222 -36.670472
"3986" 174.720995 -36.670472
"3987" 174.720409 -36.670766
"3988" 174.721582 -36.672232
"3989" 174.723342 -36.671939
"3990" 174.726569 -36.675459
"3991" 174.727156 -36.674873
"3992" 174.727156 -36.672526
"3993" 174.728329 -36.671352
"3994" 174.730089 -36.671352
"3995" 174.730676 -36.670472
"3996" 174.734196 -36.670472
"3997" 174.739183 -36.665485
"3998" 174.740063 -36.665485
"3999" 174.74241 -36.662845
"4000" 174.74329 -36.662845
"4001" 174.74417 -36.661965
"4002" 174.74681 -36.661965
"4003" 174.749157 -36.664605
"4004" 174.750037 -36.664605
"4005" 174.751211 -36.665779
"4006" 174.751211 -36.666659
"4007" 174.750331 -36.667539
"4008" 174.750331 -36.668419
"4009" 174.749451 -36.669299
"4010" 174.749744 -36.672526
"4011" 174.750331 -36.673406
"4012" 174.750331 -36.68162
"4013" 174.751211 -36.6825
"4014" 174.751211 -36.68338
"4015" 174.752971 -36.68514
"4016" 174.752971 -36.685727
"4017" 174.753851 -36.686607
"4018" 174.753851 -36.687487
"4019" 174.754438 -36.688367
"4020" 174.754438 -36.690127
"4021" 174.755024 -36.69042
"4022" 174.756785 -36.69042
"4023" 174.760011 -36.693647
"4024" 174.760891 -36.693647
"4025" 174.763825 -36.696581
"4026" 174.763825 -36.698341
"4027" 174.760891 -36.701275
"4028" 174.760011 -36.701275
"4029" 174.759131 -36.700394
"4030" 174.758838 -36.700981
"4031" 174.758838 -36.703328
"4032" 174.757371 -36.704501
"4033" 174.755904 -36.704501
"4034" 174.754438 -36.705968
"4035" 174.754438 -36.708315
"4036" 174.755318 -36.709195
"4037" 174.755318 -36.710075
"4038" 174.756198 -36.710662
"4039" 174.756198 -36.712422
"4040" 174.755024 -36.713889
"4041" 174.753264 -36.713889
"4042" 174.752091 -36.715062
"4043" 174.752091 -36.719169
"4044" 174.752971 -36.720049
"4045" 174.752971 -36.720929
"4046" 174.753851 -36.721516
"4047" 174.753851 -36.722396
"4048" 174.754438 -36.723276
"4049" 174.754438 -36.724156
"4050" 174.758838 -36.728263
"4051" 174.758838 -36.729143
"4052" 174.760305 -36.730903
"4053" 174.760305 -36.731783
"4054" 174.759131 -36.732957
"4055" 174.758251 -36.732957
"4056" 174.757665 -36.733837
"4057" 174.756785 -36.733837
"4058" 174.756198 -36.73413
"4059" 174.756198 -36.73589
"4060" 174.757078 -36.73677
"4061" 174.757078 -36.737357
"4062" 174.764705 -36.744984
"4063" 174.764412 -36.745864
"4064" 174.765292 -36.746744
"4065" 174.765585 -36.747625
"4066" 174.766172 -36.748211
"4067" 174.766172 -36.749091
"4068" 174.767052 -36.749971
"4069" 174.767052 -36.751731
"4070" 174.766172 -36.752612
"4071" 174.766172 -36.754958
"4072" 174.767639 -36.756132
"4073" 174.768225 -36.756132
"4074" 174.772039 -36.759945
"4075" 174.772039 -36.761706
"4076" 174.771746 -36.761999
"4077" 174.770866 -36.761999
"4078" 174.769985 -36.761412
"4079" 174.769692 -36.761706
"4080" 174.769692 -36.765812
"4081" 174.770572 -36.766693
"4082" 174.770279 -36.768453
"4083" 174.773212 -36.771386
"4084" 174.774092 -36.771386
"4085" 174.774972 -36.772266
"4086" 174.775853 -36.771973
"4087" 174.779666 -36.775787
"4088" 174.779666 -36.778427
"4089" 174.778786 -36.779307
"4090" 174.778786 -36.780774
"4091" 174.777906 -36.781654
"4092" 174.777906 -36.784294
"4093" 174.777026 -36.785174
"4094" 174.777026 -36.786641
"4095" 174.777906 -36.787521
"4096" 174.777906 -36.788401
"4097" 174.78172 -36.792214
"4098" 174.7826 -36.791921
"4099" 174.78348 -36.792801
"4100" 174.784066 -36.792801
"4101" 174.787587 -36.796321
"4102" 174.788467 -36.796321
"4103" 174.789934 -36.798081
"4104" 174.790814 -36.798081
"4105" 174.795507 -36.802482
"4106" 174.795507 -36.803362
"4107" 174.796974 -36.805122
"4108" 174.796974 -36.805709
"4109" 174.802548 -36.811282
"4110" 174.803428 -36.811282
"4111" 174.804895 -36.813043
"4112" 174.805775 -36.813043
"4113" 174.807535 -36.814509
"4114" 174.808415 -36.814509
"4115" 174.813695 -36.820083
"4116" 174.813695 -36.820963
"4117" 174.812228 -36.82243
"4118" 174.812228 -36.82419
"4119" 174.813402 -36.825363
"4120" 174.813989 -36.825363
"4121" 174.816335 -36.827417
"4122" 174.816335 -36.828297
"4123" 174.815455 -36.829177
"4124" 174.815455 -36.830057
"4125" 174.814282 -36.831231
"4126" 174.812522 -36.831231
"4127" 174.811642 -36.83035
"4128" 174.810762 -36.83035
"4129" 174.809882 -36.82947
"4130" 174.809295 -36.82947
"4131" 174.808415 -36.83035
"4132" 174.807535 -36.83035
"4133" 174.806655 -36.831231
"4134" 174.805775 -36.831231
"4135" 174.804895 -36.832111
"4136" 174.804015 -36.832111
"4137" 174.803428 -36.832991
"4138" 174.801668 -36.832991
"4139" 174.800788 -36.833871
"4140" 174.796681 -36.833871
"4141" 174.795801 -36.832991
"4142" 174.794921 -36.832991
"4143" 174.794041 -36.832111
"4144" 174.790814 -36.832111
"4145" 174.789934 -36.832991
"4146" 174.788173 -36.832991
"4147" 174.787587 -36.832111
"4148" 174.786707 -36.832111
"4149" 174.785827 -36.831231
"4150" 174.784947 -36.831231
"4151" 174.7826 -36.828884
"4152" 174.78084 -36.828884
"4153" 174.77996 -36.82947
"4154" 174.779079 -36.82947
"4155" 174.778199 -36.83035
"4156" 174.773212 -36.83035
"4157" 174.772919 -36.830057
"4158" 174.772919 -36.829177
"4159" 174.773799 -36.828297
"4160" 174.773799 -36.827417
"4161" 174.775853 -36.825363
"4162" 174.776733 -36.825363
"4163" 174.777613 -36.824483
"4164" 174.78084 -36.824483
"4165" 174.78348 -36.822137
"4166" 174.786707 -36.822137
"4167" 174.788467 -36.823897
"4168" 174.790814 -36.823603
"4169" 174.791694 -36.824777
"4170" 174.792574 -36.824483
"4171" 174.794041 -36.823017
"4172" 174.794921 -36.823017
"4173" 174.796387 -36.82155
"4174" 174.796387 -36.820963
"4175" 174.794921 -36.819496
"4176" 174.790814 -36.819496
"4177" 174.789934 -36.820376
"4178" 174.784947 -36.820376
"4179" 174.784653 -36.820083
"4180" 174.785533 -36.819203
"4181" 174.78524 -36.818323
"4182" 174.787 -36.816563
"4183" 174.786707 -36.816269
"4184" 174.784066 -36.816269
"4185" 174.78348 -36.81715
"4186" 174.77996 -36.81715
"4187" 174.779079 -36.81803
"4188" 174.776733 -36.81803
"4189" 174.775853 -36.818616
"4190" 174.774092 -36.818616
"4191" 174.773212 -36.819496
"4192" 174.772626 -36.819496
"4193" 174.770866 -36.821256
"4194" 174.769105 -36.821256
"4195" 174.768812 -36.820963
"4196" 174.768812 -36.819203
"4197" 174.769692 -36.818323
"4198" 174.769692 -36.815976
"4199" 174.771746 -36.813923
"4200" 174.774092 -36.813923
"4201" 174.774972 -36.813043
"4202" 174.777613 -36.813043
"4203" 174.778199 -36.812162
"4204" 174.779079 -36.812162
"4205" 174.779666 -36.811576
"4206" 174.779666 -36.808349
"4207" 174.780546 -36.807469
"4208" 174.780253 -36.806589
"4209" 174.781133 -36.805709
"4210" 174.781426 -36.805122
"4211" 174.78084 -36.804535
"4212" 174.777613 -36.808056
"4213" 174.775853 -36.808056
"4214" 174.770279 -36.802482
"4215" 174.770572 -36.798375
"4216" 174.768812 -36.796615
"4217" 174.768812 -36.795735
"4218" 174.768225 -36.795441
"4219" 174.767639 -36.796321
"4220" 174.766759 -36.796321
"4221" 174.764705 -36.798375
"4222" 174.764412 -36.800135
"4223" 174.763825 -36.800722
"4224" 174.763825 -36.801602
"4225" 174.762358 -36.803068
"4226" 174.760011 -36.802775
"4227" 174.757958 -36.801015
"4228" 174.757958 -36.800135
"4229" 174.757665 -36.799548
"4230" 174.756785 -36.799548
"4231" 174.754731 -36.801602
"4232" 174.754438 -36.802482
"4233" 174.755024 -36.803068
"4234" 174.758251 -36.803068
"4235" 174.761185 -36.806002
"4236" 174.761185 -36.806589
"4237" 174.756198 -36.811576
"4238" 174.756198 -36.813336
"4239" 174.755318 -36.814216
"4240" 174.755318 -36.815976
"4241" 174.754731 -36.816856
"4242" 174.754731 -36.819203
"4243" 174.755318 -36.820083
"4244" 174.755318 -36.82331
"4245" 174.752384 -36.826243
"4246" 174.750037 -36.826243
"4247" 174.747984 -36.82419
"4248" 174.747984 -36.82155
"4249" 174.747397 -36.821256
"4250" 174.746517 -36.821256
"4251" 174.74505 -36.819496
"4252" 174.74417 -36.819496
"4253" 174.742997 -36.818323
"4254" 174.742997 -36.817443
"4255" 174.74241 -36.81715
"4256" 174.741237 -36.818323
"4257" 174.741237 -36.820963
"4258" 174.740063 -36.822137
"4259" 174.739183 -36.822137
"4260" 174.738303 -36.823017
"4261" 174.737423 -36.823017
"4262" 174.736543 -36.823897
"4263" 174.733316 -36.823603
"4264" 174.729209 -36.819496
"4265" 174.728036 -36.820963
"4266" 174.728036 -36.821843
"4267" 174.726569 -36.823017
"4268" 174.724222 -36.823017
"4269" 174.723342 -36.823603
"4270" 174.720995 -36.823897
"4271" 174.720115 -36.824483
"4272" 174.718355 -36.824483
"4273" 174.716595 -36.826243
"4274" 174.716008 -36.826243
"4275" 174.715128 -36.827124
"4276" 174.710728 -36.827124
"4277" 174.709554 -36.82595
"4278" 174.709554 -36.82507
"4279" 174.709261 -36.824483
"4280" 174.708381 -36.824483
"4281" 174.707501 -36.825363
"4282" 174.705154 -36.825363
"4283" 174.704274 -36.824483
"4284" 174.702514 -36.824483
"4285" 174.701634 -36.825363
"4286" 174.700754 -36.825363
"4287" 174.6987 -36.82331
"4288" 174.6987 -36.82155
"4289" 174.69694 -36.820083
"4290" 174.69694 -36.815976
"4291" 174.6987 -36.814216
"4292" 174.698407 -36.813629
"4293" 174.69166 -36.813923
"4294" 174.690486 -36.812456
"4295" 174.690486 -36.810989
"4296" 174.69078 -36.810402
"4297" 174.69166 -36.810402
"4298" 174.691953 -36.810109
"4299" 174.691953 -36.809229
"4300" 174.69166 -36.808642
"4301" 174.68902 -36.808642
"4302" 174.687846 -36.807469
"4303" 174.688726 -36.806589
"4304" 174.687846 -36.805709
"4305" 174.687846 -36.805122
"4306" 174.688726 -36.804242
"4307" 174.688726 -36.802482
"4308" 174.688433 -36.802188
"4309" 174.686673 -36.802188
"4310" 174.685499 -36.800722
"4311" 174.685499 -36.800135
"4312" 174.684913 -36.799548
"4313" 174.683446 -36.799548
"4314" 174.682859 -36.799255
"4315" 174.682859 -36.794268
"4316" 174.681686 -36.792801
"4317" 174.680806 -36.792801
"4318" 174.679632 -36.791628
"4319" 174.680512 -36.790748
"4320" 174.680512 -36.789868
"4321" 174.682566 -36.787814
"4322" 174.687553 -36.788107
"4323" 174.687846 -36.787521
"4324" 174.687846 -36.786641
"4325" 174.688433 -36.786347
"4326" 174.6899 -36.786347
"4327" 174.69166 -36.784587
"4328" 174.69254 -36.784587
"4329" 174.69342 -36.783707
"4330" 174.697527 -36.783707
"4331" 174.6987 -36.784881
"4332" 174.6987 -36.785761
"4333" 174.699287 -36.786347
"4334" 174.699874 -36.785467
"4335" 174.700754 -36.785467
"4336" 174.701634 -36.786347
"4337" 174.703394 -36.786347
"4338" 174.703687 -36.786641
"4339" 174.703687 -36.787521
"4340" 174.704274 -36.787814
"4341" 174.704567 -36.787521
"4342" 174.704567 -36.785761
"4343" 174.705447 -36.785174
"4344" 174.705154 -36.784587
"4345" 174.702514 -36.784587
"4346" 174.701634 -36.783707
"4347" 174.700754 -36.783707
"4348" 174.70046 -36.783414
"4349" 174.70046 -36.782534
"4350" 174.69958 -36.781654
"4351" 174.69958 -36.779307
"4352" 174.70046 -36.778427
"4353" 174.700167 -36.77784
"4354" 174.699287 -36.77784
"4355" 174.695767 -36.78136
"4356" 174.694887 -36.78136
"4357" 174.694007 -36.781947
"4358" 174.69166 -36.781947
"4359" 174.6899 -36.783707
"4360" 174.688433 -36.783707
"4361" 174.686673 -36.78224
"4362" 174.685793 -36.781947
"4363" 174.684619 -36.783414
"4364" 174.684619 -36.784294
"4365" 174.680806 -36.787814
"4366" 174.677579 -36.787814
"4367" 174.676699 -36.787227
"4368" 174.675819 -36.787227
"4369" 174.674939 -36.786347
"4370" 174.672592 -36.786347
"4371" 174.672592 -36.787814
"4372" 174.674059 -36.787814
"4373" 174.675525 -36.789281
"4374" 174.675525 -36.790748
"4375" 174.674645 -36.791628
"4376" 174.674645 -36.792508
"4377" 174.675819 -36.793681
"4378" 174.676699 -36.793681
"4379" 174.676992 -36.794268
"4380" 174.676992 -36.796615
"4381" 174.675819 -36.797788
"4382" 174.674059 -36.797788
"4383" 174.673472 -36.797201
"4384" 174.671712 -36.797201
"4385" 174.671418 -36.797495
"4386" 174.671712 -36.798081
"4387" 174.672592 -36.797788
"4388" 174.672885 -36.798375
"4389" 174.672885 -36.799255
"4390" 174.672592 -36.799548
"4391" 174.669072 -36.799548
"4392" 174.668778 -36.800135
"4393" 174.669072 -36.800428
"4394" 174.670832 -36.800428
"4395" 174.671712 -36.801308
"4396" 174.674059 -36.801308
"4397" 174.674645 -36.801602
"4398" 174.674645 -36.803362
"4399" 174.673765 -36.804242
"4400" 174.673765 -36.805122
"4401" 174.670832 -36.808056
"4402" 174.664085 -36.808056
"4403" 174.663498 -36.807175
"4404" 174.662618 -36.807175
"4405" 174.661738 -36.806295
"4406" 174.660858 -36.806295
"4407" 174.659978 -36.805415
"4408" 174.655871 -36.805415
"4409" 174.655577 -36.805122
"4410" 174.655284 -36.804242
"4411" 174.654697 -36.803362
"4412" 174.654697 -36.802482
"4413" 174.65411 -36.802188
"4414" 174.65235 -36.802188
"4415" 174.650297 -36.804242
"4416" 174.65059 -36.805709
"4417" 174.649417 -36.806589
"4418" 174.64971 -36.807469
"4419" 174.648243 -36.808642
"4420" 174.647363 -36.808642
"4421" 174.645897 -36.810402
"4422" 174.645016 -36.810402
"4423" 174.644723 -36.810989
"4424" 174.644723 -36.811576
"4425" 174.645016 -36.812162
"4426" 174.645897 -36.812162
"4427" 174.64795 -36.814216
"4428" 174.64795 -36.815976
"4429" 174.64883 -36.816563
"4430" 174.64883 -36.817443
"4431" 174.646777 -36.819496
"4432" 174.645897 -36.819496
"4433" 174.64267 -36.823017
"4434" 174.64179 -36.823017
"4435" 174.64091 -36.823897
"4436" 174.635923 -36.823603
"4437" 174.635336 -36.82419
"4438" 174.635923 -36.824483
"4439" 174.638269 -36.824483
"4440" 174.639149 -36.825363
"4441" 174.640029 -36.825363
"4442" 174.641203 -36.82683
"4443" 174.641203 -36.827417
"4444" 174.642083 -36.828297
"4445" 174.642083 -36.830937
"4446" 174.644136 -36.832991
"4447" 174.644723 -36.832404
"4448" 174.644723 -36.831524
"4449" 174.64531 -36.830937
"4450" 174.64531 -36.827417
"4451" 174.64619 -36.82683
"4452" 174.64619 -36.82595
"4453" 174.647657 -36.824483
"4454" 174.648243 -36.824777
"4455" 174.649123 -36.823897
"4456" 174.653524 -36.823603
"4457" 174.654697 -36.82507
"4458" 174.654697 -36.82595
"4459" 174.655871 -36.827124
"4460" 174.656751 -36.826243
"4461" 174.657631 -36.826243
"4462" 174.659098 -36.828004
"4463" 174.659978 -36.828004
"4464" 174.661738 -36.82947
"4465" 174.662618 -36.82947
"4466" 174.664378 -36.831817
"4467" 174.664671 -36.832404
"4468" 174.665551 -36.833284
"4469" 174.665551 -36.836804
"4470" 174.664671 -36.837391
"4471" 174.664671 -36.840031
"4472" 174.663791 -36.840911
"4473" 174.663791 -36.843258
"4474" 174.662911 -36.844138
"4475" 174.662911 -36.845018
"4476" 174.661151 -36.846778
"4477" 174.661151 -36.847658
"4478" 174.660271 -36.848245
"4479" 174.660271 -36.850005
"4480" 174.659684 -36.850885
"4481" 174.659684 -36.854112
"4482" 174.660271 -36.854992
"4483" 174.660271 -36.859979
"4484" 174.659098 -36.861446
"4485" 174.658217 -36.861153
"4486" 174.657924 -36.861739
"4487" 174.657924 -36.863206
"4488" 174.656164 -36.864966
"4489" 174.657044 -36.865846
"4490" 174.657044 -36.867606
"4491" 174.657924 -36.868193
"4492" 174.657924 -36.870833
"4493" 174.657044 -36.871713
"4494" 174.657044 -36.872593
"4495" 174.657631 -36.872887
"4496" 174.659978 -36.872887
"4497" 174.661151 -36.87406
"4498" 174.661151 -36.87582
"4499" 174.659684 -36.877581
"4500" 174.659684 -36.878461
"4501" 174.657924 -36.879927
"4502" 174.657924 -36.880807
"4503" 174.658217 -36.881394
"4504" 174.659098 -36.880514
"4505" 174.663204 -36.880514
"4506" 174.663791 -36.880807
"4507" 174.663791 -36.881687
"4508" 174.664671 -36.882568
"4509" 174.664671 -36.883448
"4510" 174.664965 -36.883741
"4511" 174.665845 -36.883741
"4512" 174.666725 -36.884621
"4513" 174.668191 -36.884621
"4514" 174.668778 -36.884914
"4515" 174.668778 -36.886674
"4516" 174.669952 -36.887848
"4517" 174.670832 -36.887848
"4518" 174.671418 -36.888435
"4519" 174.671125 -36.889901
"4520" 174.672885 -36.891662
"4521" 174.672885 -36.892542
"4522" 174.673765 -36.893422
"4523" 174.673765 -36.894302
"4524" 174.674939 -36.895475
"4525" 174.675819 -36.894595
"4526" 174.676699 -36.894595
"4527" 174.676992 -36.894302
"4528" 174.676992 -36.891662
"4529" 174.675232 -36.889901
"4530" 174.675525 -36.888435
"4531" 174.676112 -36.887555
"4532" 174.676112 -36.884914
"4533" 174.674939 -36.883741
"4534" 174.674059 -36.883741
"4535" 174.671712 -36.881394
"4536" 174.670832 -36.881394
"4537" 174.669952 -36.880514
"4538" 174.665845 -36.880514
"4539" 174.665551 -36.879927
"4540" 174.665551 -36.879341
"4541" 174.665845 -36.878754
"4542" 174.666725 -36.878754
"4543" 174.667898 -36.877581
"4544" 174.667898 -36.8767
"4545" 174.668778 -36.87582
"4546" 174.668778 -36.87494
"4547" 174.669658 -36.87406
"4548" 174.669072 -36.873767
"4549" 174.666725 -36.873767
"4550" 174.665551 -36.872593
"4551" 174.665551 -36.869953
"4552" 174.666138 -36.869073
"4553" 174.666138 -36.868487
"4554" 174.665551 -36.867606
"4555" 174.665258 -36.866726
"4556" 174.662911 -36.864086
"4557" 174.662911 -36.861739
"4558" 174.664965 -36.859686
"4559" 174.666725 -36.859686
"4560" 174.668778 -36.861739
"4561" 174.668778 -36.862619
"4562" 174.674059 -36.8679
"4563" 174.674939 -36.8679
"4564" 174.676112 -36.869073
"4565" 174.676112 -36.870833
"4566" 174.675525 -36.871713
"4567" 174.675232 -36.87582
"4568" 174.676699 -36.876994
"4569" 174.680806 -36.876994
"4570" 174.683446 -36.879634
"4571" 174.686673 -36.879634
"4572" 174.687553 -36.880514
"4573" 174.688433 -36.880514
"4574" 174.68902 -36.881394
"4575" 174.69078 -36.881394
"4576" 174.691366 -36.881687
"4577" 174.691366 -36.882568
"4578" 174.691953 -36.883448
"4579" 174.691953 -36.884328
"4580" 174.69254 -36.884621
"4581" 174.69342 -36.884621
"4582" 174.693713 -36.884914
"4583" 174.693713 -36.885794
"4584" 174.694007 -36.886381
"4585" 174.694887 -36.885501
"4586" 174.695767 -36.885501
"4587" 174.696647 -36.886381
"4588" 174.69694 -36.885794
"4589" 174.69694 -36.880807
"4590" 174.695473 -36.879047
"4591" 174.695473 -36.87582
"4592" 174.696354 -36.87494
"4593" 174.696354 -36.874354
"4594" 174.698407 -36.872007
"4595" 174.699287 -36.872007
"4596" 174.69958 -36.871713
"4597" 174.69958 -36.869953
"4598" 174.6987 -36.869073
"4599" 174.6987 -36.865846
"4600" 174.70046 -36.864086
"4601" 174.70046 -36.863499
"4602" 174.701047 -36.862619
"4603" 174.701341 -36.857339
